Unnamed: 0,cell,centroid_row,centroid_col,frame
1,2,281.9951967063129,477.26738334858186,0
2,3,266.238552115133,358.75447012647186,0
4,5,281.6214549938348,406.2552404438964,0
5,6,299.72425531914894,297.15574468085106,0
6,7,324.7405334211393,339.1336845571288,0
8,9,338.20785177031735,628.8233351678591,0
9,10,332.5013812154696,376.43439226519337,0
10,11,338.2685807371208,437.25086540419466,0
11,12,344.5721555797892,289.5503453289713,0
12,13,375.6171890400158,251.50285826926867,0
13,14,358.992135971588,507.1709791983765,0
14,15,376.2414237812742,577.5857621872582,0
15,16,402.0425434583714,390.4672918572736,0
16,17,398.5219545147489,325.7424003602792,0
17,18,402.7681007345225,450.9750786988458,0
18,19,401.3657433578293,695.9321650650085,0
19,20,428.7682411674347,632.696044546851,0
20,21,414.1778865769074,207.3072215422277,0
21,22,415.8708288482239,514.9095801937567,0
22,23,438.5740596627756,566.0887159533074,0
23,24,450.8883211678832,242.66204379562043,0
24,25,451.855572519084,291.02809160305344,0
25,26,454.8844598497978,479.502310803004,0
26,27,460.8207308248915,701.8017366136035,0
27,28,470.0211902614968,362.9936880072137,0
28,29,463.3702564102564,189.48564102564103,0
29,30,464.38393174546746,425.25204408105225,0
30,31,494.7269255251432,589.484404837683,0
31,32,488.7033824804857,531.553050014455,0
32,33,503.4742091764035,311.14391564548305,0
33,34,492.5597749648383,213.44444444444449,0
34,35,525.485557299843,643.9354788069073,0
35,36,507.8101742816769,259.9359397079604,0
36,37,516.5987328405491,479.82022175290393,0
37,38,529.5956179536269,419.7202722824931,0
38,39,518.2607474009553,716.5852767631358,0
39,40,538.0248251748252,358.4027972027972,0
40,41,547.9557686359418,547.4519022579648,0
42,43,561.5241990456715,303.0824812542604,0
43,44,567.9222176251551,597.274306992139,0
44,45,566.8738131699847,246.4591117917305,0
45,46,578.6874409820585,694.1715454831602,0
46,47,579.7157057654075,480.3454274353877,0
47,48,588.7601686507936,400.6428571428572,0
48,49,595.0579196217494,342.38376674546885,0
49,50,604.9152186938286,538.7381665668065,0
50,51,607.1113924050633,644.7684950773559,0
51,52,626.8300441826215,587.6577319587628,0
52,53,614.1146384479717,300.54379776602,0
53,54,631.3559752996731,443.6672720668362,0
54,55,634.0668306683067,494.750307503075,0
55,56,643.8083419510514,380.19303688383314,0
56,57,658.4108170310702,335.95320291522825,0
57,58,680.7483033932135,544.1343313373253,0
59,60,676.2133934767522,420.2571131158917,0
60,61,695.110752688172,480.26881720430106,0
0,2,278.2918410041841,478.663179916318,1
1,3,267.0533278214138,358.83174865646964,1
2,5,282.4392038078754,406.7836434443964,1
3,6,297.6876943580631,298.78320746334964,1
4,7,325.21225953700684,339.29540267362245,1
6,9,339.29990539262064,626.7394512771996,1
7,10,332.9823196605375,377.04031117397454,1
8,11,338.4459055588763,437.365012950787,1
9,12,344.02312138728325,288.74464467868074,1
10,13,377.6734400656815,251.57266009852216,1
11,14,359.26659856996935,507.5806945863126,1
12,15,376.6062242798354,577.5159465020577,1
13,16,402.84632666816447,390.0972815097731,1
14,17,399.0735891647856,326.15665914221216,1
15,18,402.3615834218916,452.0855472901169,1
16,19,401.67267441860463,695.5683139534884,1
17,20,427.1746434850557,633.8597382301231,1
18,21,414.1726049089469,206.88281868566904,1
19,22,416.3174603174603,515.8614718614718,1
20,23,438.8111906656059,566.4969504110315,1
21,24,451.3945652173913,242.64420289855076,1
22,25,451.717397881997,291.01301059001514,1
23,26,454.25,479.28025851938895,1
24,27,461.15649819494587,702.6680505415162,1
25,28,471.54533333333336,362.766,1
26,29,463.8322259136213,186.22259136212625,1
27,30,464.328561452514,425.1888966480447,1
28,31,495.1084631836236,589.9147571035747,1
29,32,488.525,532.0028409090909,1
30,33,503.8571428571428,311.3546183546184,1
31,34,492.7174796747967,214.03455284552845,1
32,35,525.2582417582418,644.4710012210012,1
33,36,508.25698827772766,259.5721370604148,1
34,37,516.271911840082,479.7898513582778,1
35,38,530.6229193341869,419.8267178830559,1
36,39,518.6953255425709,717.262938230384,1
37,40,539.436137071651,358.6760124610592,1
38,41,549.0033649434077,547.9011930253901,1
40,43,560.4707702888584,302.7063273727648,1
41,44,567.9480744266551,597.8693206404154,1
42,45,567.3560629435359,246.82135143474235,1
43,46,578.1151637960148,694.4761904761905,1
44,47,579.779317169718,480.9913409203365,1
45,48,589.7234586850857,401.4274750575595,1
46,49,594.9925343811395,342.2239685658153,1
47,50,605.3918713982408,538.4294813466788,1
48,51,606.2061556329849,644.6155632984901,1
49,52,627.1952764976959,587.3666474654378,1
50,53,613.846062759029,301.1154529307282,1
51,54,631.9785220240262,443.9981798325446,1
52,55,634.8342999171499,494.02941176470586,1
53,56,643.9300769488123,379.9879558380729,1
54,57,658.8989520958083,335.56437125748505,1
55,58,682.9170624771648,546.4943368651808,1
57,60,678.9166391002316,420.50281177638107,1
58,61,696.4698221888304,480.1367392937641,1
0,2,281.35660957400086,478.2990777338603,2
1,3,268.41260634184067,356.7830626450116,2
2,5,285.0637393767705,406.7110481586402,2
3,6,299.30205011389523,297.4273348519362,2
4,7,325.6991037131882,339.01472471190783,2
6,9,339.07359705611776,627.5536338546458,2
7,10,335.27577770010487,377.4068507514855,2
8,11,338.7901309164149,437.9526686807654,2
9,12,344.5153793574846,288.0136705399863,2
10,13,378.6799163179916,251.53556485355648,2
11,14,359.82756756756754,507.7532432432432,2
12,15,377.1420395421436,577.4638397502601,2
13,16,404.0087170317389,390.2740277156906,2
14,17,399.6620984048528,325.7755560548192,2
15,18,402.4432855280313,453.1129074315515,2
16,19,401.4692307692308,696.2706043956044,2
17,20,427.3490266189909,633.34684147795,2
18,21,413.4735318444996,206.7956989247312,2
19,22,416.2039871840512,516.8312566749732,2
20,23,439.463987473904,567.5253131524008,2
21,24,451.6455606650159,242.390873717722,2
22,25,452.2942243725431,290.46295736316904,2
23,26,454.9731563421829,479.4457227138643,2
24,27,461.6786856127886,703.4818827708704,2
25,28,472.6994283201407,362.75813544415126,2
26,29,463.4660633484163,187.7361990950226,2
27,30,464.5997917389796,424.8083998611593,2
28,31,499.3830684398313,588.7518650664937,2
29,32,488.4092707744488,532.1992651215376,2
30,33,504.6618641576007,311.02675683622465,2
31,34,492.6571218795888,215.59251101321587,2
32,35,524.9856271777004,643.0556039488966,2
33,36,509.28946157386105,259.9995398067188,2
34,37,516.9717624148004,478.89678675754624,2
35,38,531.2107733571748,419.0382208314707,2
36,39,518.8049180327869,717.5401639344262,2
37,40,540.4012627148369,358.64503682918274,2
38,41,550.5057194461168,548.7525586995786,2
40,43,561.1314183123878,303.14219030520644,2
41,44,571.783542039356,598.0845259391771,2
42,45,567.0793548387097,247.43387096774197,2
43,46,578.3256819693945,694.5701929474385,2
44,47,579.9824297188756,480.5532128514057,2
45,48,589.8438061041293,401.4006155424468,2
46,49,595.6542923433875,342.1817478731632,2
47,50,605.4458445844584,538.3153315331533,2
48,51,609.0038813418353,644.8489049071251,2
49,52,630.3945801072067,587.424061941632,2
50,53,614.3277027027027,300.8609234234234,2
51,54,632.0421052631579,444.5105263157895,2
52,55,634.9871071716358,493.8767123287671,2
53,56,644.6016077170418,380.71864951768487,2
54,57,660.7589285714286,335.87642857142856,2
55,58,680.9555824752675,546.1300222087624,2
