,Unnamed: 0,cell,centroid_row,centroid_col,frame
357,34,37,617.0994463373083,374.2655451448041,7
358,35,39,619.0911041425978,448.3726687572207,7
359,36,40,601.2153542195879,589.3725656223539,7
360,37,41,619.4066945606695,523.7002092050209,7
361,38,43,646.8080540149506,631.4801061007958,7
362,39,44,666.8390932738758,574.9698996655518,7
363,40,125,598.8029556650247,657.6879165459287,7
364,41,187,399.8753315649867,737.7267904509284,7
370,0,1,278.1290586630287,564.6824010914052,8
371,1,2,287.6454213860626,413.96026108658094,8
372,2,3,292.205308056872,496.3321327014218,8
373,3,4,314.83316221765915,353.9152977412731,8
374,4,5,343.4046220875166,610.3620003788596,8
375,5,6,334.64928766292815,543.8581388299484,8
376,6,7,350.0211328598649,251.8172527282176,8
377,7,8,352.3429762196617,682.5060063741113,8
378,8,9,352.8464061218912,418.99590051926754,8
379,9,10,360.4377790178572,472.0122767857143,8
380,10,11,369.3501264345458,317.5131297412955,8
381,11,12,359.6528662420382,509.61624203821657,8
382,12,13,396.2795671867136,374.7257171615501,8
383,13,14,393.0136157337368,536.1197680282401,8
384,14,16,425.86792745310805,593.4002480235622,8
385,15,17,409.10313216195567,192.20244461420933,8
386,16,18,413.93100616016426,676.5815195071868,8
387,17,19,431.3466879125882,239.5417709993171,8
388,18,20,440.39181380417335,434.5415730337079,8
389,19,21,441.3718104495748,300.3039402881444,8
390,20,22,459.31041492287454,505.9593447327514,8
391,21,23,467.8863636363636,726.3312220566319,8
392,22,24,472.2616487455197,366.2522165629127,8
393,23,25,476.13317230273753,659.9188405797101,8
394,24,27,509.140826873385,420.6172480620155,8
395,25,28,523.263674411892,239.51666907201616,8
396,26,29,515.1913954771097,322.926916712631,8
397,27,30,525.0522275358671,601.4257488044299,8
398,28,31,521.0878300803674,526.7267508610793,8
399,29,32,548.3366542133665,470.7760481527605,8
400,30,33,542.302597660123,697.0943882609557,8
401,31,34,556.3211552703036,391.860528264626,8
402,32,35,572.8737623762377,310.1736481340442,8
403,33,36,565.0625411454904,539.0391705069125,8
404,34,37,617.0187543412827,375.3996295438759,8
405,35,39,619.5294310542712,447.8503033284145,8
406,36,40,600.9310058187864,589.2615683014685,8
407,37,41,620.8014522821577,523.2794605809129,8
408,38,43,648.3340062808435,631.7891431135038,8
409,39,44,666.908028646815,572.5540897097625,8
410,40,125,599.4661421747682,659.0022478224221,8
411,41,187,399.0212832550861,738.1098591549296,8
416,0,1,274.1602352941176,566.6002352941176,9
417,1,2,285.1115785622828,414.5540515822206,9
418,2,3,291.9436644748534,496.0271903323263,9
419,3,4,314.773441459706,353.02610238215914,9
420,4,5,343.43289085545723,609.6821533923304,9
421,5,6,334.6778816199377,543.7242990654206,9
422,6,7,350.06651846785223,251.52240082079345,9
423,7,8,353.8041426927503,685.4363636363636,9
424,8,9,352.56578220011056,418.43615257048094,9
425,9,10,360.6018312985572,471.05826859045504,9
426,10,11,370.1499714883102,316.56605208135335,9
427,11,12,359.50839694656486,509.21679389312976,9
428,12,13,396.5821226298941,374.5080029549372,9
429,13,14,392.27835880933225,535.7275408956825,9
430,14,16,426.0004813863928,591.2012195121952,9
431,15,17,407.6618136439268,192.6314475873544,9
432,16,18,413.3371535736612,673.4357157741196,9
433,17,19,433.6409550045914,238.7759412304867,9
434,18,20,439.8729751403368,433.6534081796311,9
435,19,21,442.41303214596,299.6180712423979,9
436,20,22,459.3072971395213,506.5153531815528,9
437,21,23,469.6662542530158,730.7503866377978,9
438,22,24,473.95033987915406,364.9949018126888,9
439,23,25,475.3420361501622,659.268036459138,9
440,24,27,508.46131713554985,420.5524296675192,9
441,25,28,522.7508542564254,240.03996434407964,9
442,26,29,516.7329244494006,322.43797044884303,9
443,27,30,525.6185834155972,599.3821569595261,9
444,28,31,522.5896226415094,524.6030997304582,9
445,29,32,548.2010782747603,470.43130990415335,9
446,30,33,542.9279069767442,696.3525193798449,9
447,31,34,557.3787512100678,392.1786060019361,9
448,32,35,573.7471198156682,310.812980030722,9
449,33,36,565.8336198006187,539.3746992093503,9
450,34,37,612.2954610334,371.2566371681416,9
451,35,39,620.3221889554225,449.0946440452428,9
452,36,40,602.3981264637002,589.5518149882904,9
453,37,41,614.5212396473418,528.1659096981032,9
454,38,43,647.9207872078721,633.6846248462484,9
455,39,44,667.7470920571618,574.5214356929213,9
456,40,125,600.5185320430893,673.2373562169071,9
457,41,187,397.0254582484725,737.5678886625933,9
462,0,1,273.53592742898064,565.6039627596085,10
463,1,2,286.73649980291685,413.566811194324,10
464,2,3,291.2828947368421,495.3047652916074,10
465,3,4,313.8673043904832,351.95584988962474,10
466,4,5,342.8532883642496,608.3893573168447,10
467,5,6,334.84867629362213,542.4431407942238,10
468,6,7,350.75298532923915,250.590242238144,10
469,7,8,351.06068665377177,680.3742746615087,10
470,8,9,352.2389258028793,416.7369878183832,10
471,9,10,359.9887763482069,469.34519572953735,10
472,10,11,370.9050692994114,315.71217011581547,10
473,11,12,359.5328947368421,507.5805921052632,10
474,12,13,398.3272727272727,373.34904306220096,10
475,13,14,391.457353745216,533.5885729907053,10
476,14,16,425.0823324905184,589.0472503160556,10
477,15,17,413.515619636114,189.1778235496052,10
478,16,18,412.5285685029695,672.4640589801352,10
479,17,19,433.20987365465606,236.75620028076744,10
480,18,20,439.7488673139159,432.7800970873786,10
481,19,21,443.8617094017094,296.7767521367521,10
482,20,22,458.7416115311909,505.0604914933837,10
483,21,23,462.1917616942053,736.1563881777985,10
484,22,24,475.5333087285477,364.2415574829304,10
485,23,25,474.7461852243541,658.4021755552199,10
486,24,27,508.66986437313926,420.29440952696,10
487,25,28,523.0057504312823,235.6085393904543,10
488,26,29,516.6293007769145,320.2541620421754,10
489,27,30,525.3785181621362,597.6184748616791,10
490,28,31,522.5392633773454,521.9916608756081,10
491,29,32,548.2020622645251,468.7729526075749,10
492,30,33,542.0956625074272,696.188156070509,10
493,31,34,557.667230137648,389.8978507606858,10
494,32,35,573.8246388443017,308.9199438202247,10
495,33,36,564.4043795620438,538.3313868613138,10
496,34,37,606.1909090909091,371.4098181818182,10
497,35,39,621.1522453450165,447.0463151306525,10
498,36,40,602.0576360444704,587.6170275014629,10
499,37,41,614.312643678161,526.8893997445722,10
500,38,43,646.9886363636364,630.9308712121212,10
501,39,44,670.7820855614973,571.3552807486631,10
502,40,125,599.0968600319319,656.9869611495476,10
503,41,187,396.9420849420849,736.027729027729,10
506,0,1,270.5326498774237,565.3380878092266,11
507,1,2,286.2871148459384,413.7841136454582,11
508,2,3,290.3981585869974,494.1775648252537,11
509,3,4,314.0847204968944,352.41093167701865,11
510,4,5,341.2250768952416,609.1405825945359,11
511,5,6,332.71910447761195,542.5429850746268,11
512,6,7,350.680983661782,249.7648644096345,11
513,7,8,345.12990580847725,686.3072998430141,11
514,8,9,350.6691280886112,416.82249360976994,11
515,9,10,358.6608648354637,469.1577372858308,11
516,10,11,370.4903395235416,315.3866066404052,11
517,11,12,357.81516587677726,508.0347551342812,11
518,12,13,397.2720657276996,374.2260563380282,11
519,13,14,390.5126208378088,533.704081632653,11
520,14,16,423.5214831317632,589.296785486951,11
521,15,17,410.07851239669424,190.06574004507888,11
522,16,18,411.9932117098006,672.4756045820959,11
523,17,19,432.6326909681913,237.0740654748085,11
524,18,20,437.8169083717864,433.6845748187212,11
525,19,21,443.03892944038927,298.4572471324296,11
526,20,22,457.5251935675998,505.1715306730197,11
527,21,23,463.5331452750353,733.2820874471086,11
528,22,24,475.8588066654721,365.4744669414084,11
529,23,25,473.8303812668868,656.3575502851996,11
530,24,27,506.6035211267605,420.175,11
531,25,28,519.6314603365385,238.49444110576923,11
532,26,29,516.0500556173527,320.1941045606229,11
533,27,30,525.0101059296238,596.3959576281505,11
534,28,31,520.592022393282,522.0790762771169,11
535,29,32,546.8373081900536,469.069328896284,11
536,30,33,541.5452984932291,695.2981117680717,11
537,31,34,557.2962600831092,390.2505499877781,11
538,32,35,573.420919361122,307.9370860927152,11
539,33,36,563.3823070927514,539.2634450506625,11
540,34,37,608.8256347506883,369.490364025696,11
541,35,39,620.2406908572334,447.1003010616384,11
542,36,40,601.8915696062119,588.5443704936217,11
543,37,41,615.368618266979,525.9660421545667,11
544,38,43,647.0086602139583,629.9381049414162,11
545,39,44,669.4623164763458,572.9187601957585,11
546,40,125,598.1393811955542,655.4454791228598,11
547,41,187,394.4715730728985,732.4788978025811,11
552,0,1,274.01475694444446,559.8078703703703,12
553,1,2,284.3986345533852,413.9480371704912,12
554,2,3,289.0993583868011,495.3824014665445,12
555,3,4,313.6820795400096,352.66962146621944,12
556,4,5,340.46249089584853,609.0047341587764,12
557,5,6,333.18655611489487,542.4542493337282,12
558,6,7,349.6598788286772,249.7329182093571,12
559,7,8,349.7083333333333,683.9689764492754,12
560,8,9,350.1754882536088,417.6130767053496,12
561,9,10,358.7977279024661,469.5364366860626,12
562,10,11,370.83324140467,314.99852914138626,12
563,11,12,357.1105769230769,507.49038461538464,12
564,12,13,400.21835304424,375.44897065265,12
565,13,14,390.7810537810538,533.8610428610428,12
566,14,16,422.58722158998535,588.5854332628841,12
567,15,17,416.8718542088516,186.3618744576222,12
568,16,18,410.7808301584119,672.123120112292,12
569,17,19,431.8949560388709,236.02799629801015,12
570,18,20,438.0128755364807,434.2485836909871,12
571,19,21,443.2975687103594,297.9392177589852,12
572,20,22,456.65008233356855,505.2177134791814,12
573,21,23,463.6024636058231,731.7609182530795,12
574,22,24,476.32105847520353,364.381199111769,12
575,23,25,473.82454624027656,656.5664073753961,12
576,24,27,506.433575677462,420.1827495042961,12
577,25,28,517.6733888645331,237.90501242145257,12
578,26,29,515.6500711237553,319.8807965860597,12
579,27,30,526.5093396787627,596.8516359309934,12
580,28,31,520.1693719124912,522.8221594918842,12
581,29,32,546.6275340950976,468.6785845927018,12
582,30,33,540.8231211580409,696.3486020226056,12
583,31,34,557.487745692793,389.52026207231256,12
584,32,35,572.97341996456,308.2183500689112,12
585,33,36,564.5978260869565,537.7760093167702,12
586,34,37,610.0470282746682,367.8920946335834,12
587,35,39,622.5192170310045,442.0932990427204,12
588,36,40,601.496439760752,589.6687553403589,12
589,37,41,614.913486608201,524.7748281583314,12
590,38,43,646.5923849567858,632.5473020322355,12
591,39,44,667.6789083557951,573.191037735849,12
592,40,125,596.9791734461438,655.0937194923528,12
593,41,187,398.7448453608248,735.4565537555228,12
600,0,1,276.1313969571231,564.0591977869987,13
601,1,2,289.0821701936065,418.9655560558307,13
602,2,3,291.79509433962266,496.4771698113208,13
603,3,4,314.51785297549594,353.9325554259043,13
604,4,5,341.8184830633284,610.2520250368188,13
605,5,6,334.92621475704857,544.0494901019796,13
606,6,7,350.33724689467414,250.6748340990301,13
607,7,8,352.0770094297261,686.6697350696004,13
608,8,9,350.68598344276336,417.8681130459606,13
609,9,10,358.84762424904426,470.2553249590388,13
610,10,11,372.7659379018924,314.75675179129155,13
611,11,12,357.2826797385621,508.62091503267976,13
612,12,13,399.81932021466906,375.5995080500895,13
613,13,14,391.79328235936646,533.8773894046969,13
614,14,16,423.51197023616953,589.3984147525073,13
615,15,17,412.0430879712747,190.00718132854576,13
616,16,18,412.24013826758846,672.3660024400162,13
617,17,19,432.75418866192337,236.85471654808356,13
618,18,20,417.68405627198126,430.6726260257913,13
619,19,21,444.6383952137956,298.6588069681506,13
620,20,22,457.9918003565063,506.8292335115864,13
621,21,23,463.5522317188984,733.4990503323837,13
622,22,24,478.4142961342086,365.5428519328957,13
623,23,25,475.4596573436814,655.8862205300923,13
624,24,27,488.44026356857984,430.7971215536674,13
625,25,28,519.7252512945477,240.26149862930248,13
626,26,29,516.8486990950227,320.2078619909502,13
627,27,30,529.4307978599675,597.9424284717376,13
628,28,31,521.1024734982332,524.356890459364,13
629,29,32,548.3760715616846,468.2817741334328,13
630,30,33,540.9957238851558,698.3306862146202,13
631,31,34,558.9136941880769,389.8687952107758,13
632,32,35,573.9996011964108,309.12283150548353,13
633,33,36,566.9821688500728,535.556768558952,13
634,34,37,612.3820794590025,368.4260355029586,13
635,35,39,621.2742208672087,449.3370596205962,13
636,36,40,603.4548156956005,589.5312128418549,13
637,37,41,616.8693418155126,525.5174944947394,13
638,38,43,648.6213740458015,631.3869138495093,13
639,39,44,670.337899543379,572.8760098349139,13
640,40,125,598.9045790251108,659.1810930576071,13
641,41,187,398.7401908801697,737.3488865323436,13
645,0,1,275.46375176304656,564.5255289139633,14
646,1,2,281.5479363015925,412.0940851478713,14
647,2,3,290.9361273792094,497.2038799414348,14
