Unnamed: 0,cell,centroid_row,centroid_col,frame
4,5,286.9387755102041,581.2953296703297,0
5,6,293.4019875776398,387.4293167701864,0
6,7,290.8316912972085,494.3596059113301,0
7,8,309.27781649245065,320.90778164924507,0
8,9,321.0804289544236,224.26297830855472,0
9,10,314.9393485585923,537.7031074503931,0
10,11,324.9625334522747,436.0559768064229,0
11,12,340.95894736842104,275.4684210526316,0
12,13,336.2902873772281,641.5452891960713,0
13,14,357.57872860635695,578.2044009779951,0
14,15,364.905183312263,496.0427728613569,0
16,17,358.05680868838766,367.7440824282929,0
18,19,401.13830886913377,428.6925780442423,0
19,20,398.70801687763714,315.07538677918427,0
20,21,406.1908667701175,626.444469075593,0
21,22,412.8594272076372,258.7389021479714,0
22,23,414.7630465444288,685.7811001410437,0
23,24,420.5689254425174,552.1618094046129,0
24,25,421.26856435643566,372.3430693069307,0
25,26,412.8859569305429,744.3949044585987,0
26,27,445.9413303437967,480.97328101644246,0
27,28,442.1600621600622,209.6832426832427,0
29,30,478.2589312075583,161.75214053734868,0
30,31,466.572012802276,325.3773115220484,0
31,32,461.68455284552846,605.089430894309,0
32,33,476.7047793276927,654.9204207637778,0
33,34,472.55507141128055,737.9455337690632,0
34,35,482.7629742695159,425.6607064980375,0
35,36,486.749735561667,548.0404061772795,0
36,37,508.5799955742421,284.15777826952865,0
37,38,532.9474450429466,235.88076867084,0
38,39,513.9644137224782,796.0837173579109,0
39,40,520.1609504595382,701.391167899574,0
40,41,528.2640787315473,582.1506287588846,0
41,42,535.7106049290516,347.16859596713965,0
42,43,540.6673383711167,499.3007556675063,0
43,44,535.0336409645728,424.0217326585293,0
44,45,564.2405306671794,652.1907325514325,0
45,46,557.9393753827312,733.423147581139,0
46,47,581.1673142857143,597.0793142857143,0
47,48,590.0334528076463,377.3113500597372,0
49,50,600.2025751072962,435.3650214592275,0
50,51,609.6911571765941,549.2138546313304,0
52,53,603.249836708034,257.4448073154801,0
53,54,623.214376321353,493.13953488372096,0
54,55,624.1686546463245,687.1262135922331,0
55,56,650.4466694772344,617.0529089376054,0
2,5,286.56849694952854,580.0628581992975,1
3,6,290.7661810365417,387.5751134463816,1
4,7,290.3985995152168,493.70131968758415,1
5,8,308.7938566552901,321.13902161547213,1
6,9,320.3320206743785,222.3630322421856,1
7,10,314.4780844155844,536.2467532467532,1
8,11,323.4339665827421,435.863813229572,1
9,12,338.39669421487605,275.0036157024793,1
10,13,337.1185527328714,640.7632794457274,1
11,14,356.9421710365107,578.3119333496692,1
