,Unnamed: 0,cell,centroid_row,centroid_col,frame
0,0,1,239.33160196828868,387.3799890650629,0
1,1,2,252.69735503560528,515.776958290946,0
2,2,3,239.4690444145357,450.2294751009421,0
3,3,4,288.53068686341084,473.145729955602,0
4,4,5,272.71557971014494,564.8048007246376,0
6,6,7,293.61383601756955,400.10010980966325,0
7,7,8,302.7076489132238,278.1760411481666,0
8,8,9,314.2877180363244,686.9228556015105,0
9,9,10,326.2148936170213,575.4933130699088,0
10,10,11,324.37424290723624,521.8524067580491,0
11,11,12,334.8934131736527,346.9259880239521,0
12,12,13,347.4863768115942,435.3147826086957,0
13,13,14,357.1245283018868,618.8583190394511,0
14,14,15,368.8934318121868,483.1113162753891,0
15,15,16,375.8522005177689,250.9009178630266,0
17,17,18,374.8183161004432,723.3761693746923,0
18,18,19,390.4085905460825,669.8385495359379,0
19,19,20,397.88006111535526,295.1904761904762,0
20,20,21,398.7038246903498,364.2151898734177,0
21,21,22,376.17025771018166,558.0832277144065,0
22,22,23,418.6410813420227,512.8846246681148,0
23,23,24,407.52679782903664,593.2618724559023,0
24,24,25,430.8487193661323,436.38953381241936,0
26,26,27,423.05440414507774,212.61709844559584,0
27,27,28,432.9072681704261,723.6761904761905,0
28,28,29,464.2481127327629,636.0053682268076,0
29,29,30,466.81560613098,255.48304691128655,0
30,30,31,451.1121615814353,684.9845294370434,0
31,31,32,455.81156800723,763.5580659737913,0
32,32,33,462.1821589205397,555.3795602198901,0
33,33,34,479.8267657992565,201.6091697645601,0
34,34,35,468.63024691358027,309.2382716049383,0
35,35,36,476.0299288405191,372.549393051486,0
36,36,37,482.6786961583237,481.469848661234,0
37,37,38,492.43859649122805,727.182678919521,0
38,38,39,508.62554040572,596.5660126371799,0
39,39,40,529.7643949405324,403.5446479139136,0
40,40,41,526.1857142857143,529.3490783410139,0
41,41,42,528.4460431654676,324.75241875465144,0
42,42,43,530.0912711583139,660.339528708928,0
43,43,44,532.6888217522659,262.61530715005034,0
44,44,45,540.8764539453002,462.4030179188935,0
46,46,47,567.061272061272,575.3310023310023,0
47,47,48,569.4677419354839,625.2422646477946,0
48,48,49,579.7223270440252,246.287106918239,0
49,49,50,577.1200698951573,314.56889665501745,0
50,50,51,589.0024341668511,515.4976764770967,0
51,51,52,586.6339352896915,429.7832957110609,0
52,52,53,606.1402677077524,666.8708867819297,0
53,53,54,599.3846737481032,368.3952959028832,0
54,54,55,623.2473487211479,463.0046787273861,0
55,55,56,624.4203847728203,277.44494474007365,0
56,56,57,638.4355716878403,607.247277676951,0
57,57,58,627.8279176201373,562.695652173913,0
58,58,59,631.7609850313858,322.3775953645582,0
59,59,60,634.5030918727915,404.8710247349823,0
60,60,61,659.912602739726,517.2953424657534,0
61,61,62,657.74736018772,354.0774344935471,0
62,62,63,671.3847076461769,653.976011994003,0
63,63,64,684.7023948598131,420.6247079439252,0
64,64,65,678.6574380165289,470.1206611570248,0
65,65,66,695.1033434650456,558.2078267477203,0
66,66,67,698.4403139198678,369.4270962412226,0
68,0,1,240.61327160493823,389.5851851851852,1
69,1,2,255.8403266685441,517.6736130667417,1
70,2,3,237.9760736196319,452.3184049079754,1
71,3,4,287.8654955427373,472.720503408495,1
72,4,5,271.6201616333475,564.8613356018716,1
74,6,7,292.89866369710467,400.2115812917594,1
75,7,8,299.99747832939323,277.8047281323877,1
76,8,9,314.21401384083043,686.5470588235294,1
77,9,10,328.4576651699808,574.7161642078255,1
78,10,11,323.39238095238096,522.3273015873016,1
79,11,12,334.5007371007371,347.5184275184276,1
80,12,13,347.046783625731,434.811403508772,1
81,13,14,356.2910844976713,619.105123087159,1
82,14,15,367.62450903377845,482.9583660644148,1
83,15,16,375.2037209302326,251.4820930232558,1
85,17,18,375.64473033151904,724.350321622959,1
86,18,19,390.8216032319796,669.5981288539231,1
87,19,20,397.8977955911824,294.9436372745491,1
88,20,21,397.9066918001885,363.990574929312,1
89,21,22,376.0232858990945,557.6597671410091,1
90,22,23,418.61783884489984,512.5232883092688,1
91,23,24,407.6155143338954,593.2765598650927,1
92,24,25,430.2128971962617,436.3620560747664,1
94,26,27,422.82817869415805,212.99083619702176,1
95,27,28,431.8068862275449,723.8393213572855,1
96,28,29,464.6944675195216,634.8150855623858,1
97,29,30,465.5978032250526,254.4047674690348,1
98,30,31,451.8789275240888,684.8060326770004,1
99,31,32,455.72093023255815,765.2480620155038,1
100,32,33,462.6903914590748,554.8507880020336,1
101,33,34,479.2554838709677,202.3581935483871,1
102,34,35,468.6186335403727,308.6751552795031,1
103,35,36,474.911050648807,372.3097530347426,1
104,36,37,482.953434225844,481.0088474970896,1
105,37,38,489.4245969016756,724.6092317420171,1
106,38,39,509.7677111716621,596.3276566757493,1
107,39,40,528.4095595126523,403.83167760074974,1
108,40,41,525.8747989892029,530.183321847002,1
109,41,42,528.4515166583789,326.0188960716061,1
110,42,43,529.8805134957208,660.2353522053983,1
111,43,44,530.5343270099368,262.5569105691057,1
112,44,45,541.1970597435095,462.8245229903034,1
114,46,47,568.0273504273505,573.9107692307692,1
115,47,48,570.06112,624.40736,1
116,48,49,562.7477943413447,241.1408579251597,1
117,49,50,577.624317617866,313.44441687344914,1
118,50,51,589.0954606141522,514.5180240320427,1
119,51,52,586.8232678769915,430.1407928862542,1
