,cell,centroid_row,centroid_col,frame
55,56,498.8497171145686,826.4413012729844,0
56,57,515.7034085878707,724.5787959274015,0
57,58,514.9625450180072,186.95750300120048,0
58,59,516.7597027250206,544.1381778144784,0
59,60,531.8009324009324,303.96153846153845,0
60,61,524.9964075767472,425.10907903331156,0
61,62,526.0140274314215,779.7110349127182,0
62,63,530.3309496567506,368.2368421052632,0
63,64,533.8831530139104,476.6469860896445,0
64,65,549.4916743755782,251.07030527289547,0
65,66,532.1796752226296,106.6537454164484,0
66,67,554.5779054916986,146.96232439335887,0
67,68,557.8948905109489,636.7781021897811,0
68,69,562.4498007968127,516.1932270916335,0
69,70,576.1952307095773,794.129895308259,0
70,71,572.8717209570482,568.3274718939175,0
71,72,580.1591076244177,711.2637901446433,0
72,73,580.7217153284671,202.51520681265208,0
73,74,584.7339172455452,391.20235578375116,0
74,75,587.2286245353159,449.158302354399,0
75,76,593.278134665715,323.24672852724245,0
76,77,610.4583333333334,596.5276610644257,0
77,78,609.7153996101365,657.6093010303537,0
78,79,610.8752096611876,509.390137537739,0
79,80,610.3564482029599,145.1750528541226,0
80,81,616.8996386993175,259.3171417101566,0
81,82,634.5150862068965,195.64846743295018,0
82,83,646.9305912596401,429.90231362467864,0
83,84,623.1685849695328,774.9316181448883,0
84,85,642.2085635359116,370.9088397790055,0
85,86,644.6555555555556,734.0503703703704,0
86,87,651.7104962920707,551.0245293782087,0
87,88,652.4417902251511,308.95881383855027,0
88,89,658.0103033772181,484.7272467086434,0
89,90,669.9249047298812,619.4859896884107,0
90,91,674.6270867622854,677.9595579590876,0
91,92,676.8991105463787,245.38856416772555,0
92,93,702.7586769159096,384.8982063824831,0
93,94,704.6494631104953,564.1797713889852,0
94,95,723.5084745762712,508.3707627118644,0
95,96,726.4488933601609,446.710060362173,0
96,97,699.6420545746388,717.4157303370787,0
97,98,711.1142650950204,317.6617753187395,0
98,99,722.6767676767677,263.14616755793224,0
99,100,736.344377190188,611.2934055431666,0
100,101,730.7644191714054,655.9285134037368,0
101,102,758.3569664902998,555.9160493827161,0
102,103,757.6851851851852,382.9020576131687,0
0,1,168.44245348035838,454.0082701585114,1
1,2,186.1723979825768,507.0132966529115,1
2,3,181.68080517613228,395.6693026599569,1
3,4,181.7297124600639,567.6357827476038,1
4,5,211.11376751854905,335.71668040670517,1
5,6,224.93514501027633,558.6649920073077,1
6,7,219.08897980056253,626.0986959856814,1
7,8,217.23502567027953,444.0151169423845,1
8,9,229.65111208024422,681.8482337549062,1
9,10,244.71855902219363,296.64232872306206,1
10,11,234.95402684563757,388.5453020134228,1
11,12,246.62747175141243,244.15395480225988,1
12,13,253.640625,492.1880896226415,1
13,14,283.29812717770034,566.477787456446,1
14,15,280.31323980710215,640.9112231477422,1
15,16,292.38527333581254,349.28765340275197,1
16,17,290.8056974459725,423.30157170923377,1
17,18,278.4792537793503,711.4351881633966,1
18,19,301.11921137093077,201.60820724438332,1
19,20,300.23727615457113,271.56950989632423,1
20,21,314.61085100523275,771.1635912971633,1
21,22,303.652067381317,494.0376722817764,1
22,23,326.2267294458529,663.3513219847881,1
23,24,337.3030303030303,719.5168831168832,1
24,25,339.4816549570648,587.0036429872496,1
25,26,357.4076815363073,450.90518103620724,1
26,27,356.3732462506047,524.8877600387034,1
27,28,357.093813732155,371.5463403580331,1
28,29,353.8614742698192,300.7368567454798,1
29,30,356.1889924286546,232.610658124636,1
30,31,361.48091603053433,164.2857824427481,1
31,32,378.93225404732254,625.6557907845579,1
32,33,383.21137309292646,786.7570041608876,1
33,34,390.431609947644,679.1734293193717,1
34,35,399.9574468085106,735.9763593380615,1
35,36,412.67544122046064,118.39425665569847,1
36,37,412.35805306037184,400.6210570294548,1
37,38,411.3358957932949,239.9822763185992,1
38,39,410.17752442996743,489.41639522258413,1
39,40,416.0445816186557,562.6460905349794,1
40,41,416.4881543752388,316.98433320596104,1
41,42,432.2526710944268,822.4981230147271,1
42,43,430.1473815461347,165.0860349127182,1
43,44,447.02299762093577,626.9914750198255,1
44,45,447.41486964917925,698.4808496942388,1
45,46,464.85522233712516,450.18241985522235,1
46,47,460.48358749030757,770.4520547945206,1
47,48,466.98773773773775,518.1801801801802,1
48,49,466.54782608695655,204.34260869565216,1
49,50,475.1399944336209,264.41191205121066,1
50,51,469.8835916934776,381.94296577946767,1
51,52,478.74919093851133,326.60258899676376,1
52,53,486.0210280373832,120.98831775700934,1
53,54,499.9166888474847,595.6883151450626,1
54,55,505.09244102070295,666.004814636495,1
55,56,500.0976290097629,826.4808228730823,1
56,57,513.1743362831859,724.8150442477876,1
57,58,515.103347178109,186.92914732470072,1
58,59,516.1191073919107,543.4061366806137,1
59,60,532.2382408278457,303.44684854186266,1
60,61,525.0523370638577,423.6658986175115,1
61,62,525.1007262393432,779.5311019892642,1
62,63,531.2294658242389,366.89259046524984,1
63,64,533.1702853598015,475.8812034739454,1
64,65,550.0674473067916,251.1480093676815,1
65,66,531.4268469338484,106.06856591018831,1
66,67,554.4604575163398,147.23790849673202,1
67,68,557.917804240488,636.2889921580017,1
68,69,561.9460112812249,515.4174053182917,1
69,70,575.6785576552256,792.579251831855,1
70,71,571.095154185022,567.737738619677,1
71,72,578.0541409147095,710.4630407911001,1
72,73,580.6387638763877,202.2973297329733,1
73,74,585.418725221104,390.1820677035682,1
74,75,586.6226357535082,447.63148261134836,1
75,76,593.4909931840311,322.6054040895813,1
76,77,608.9790089470062,595.4697178251893,1
77,78,609.6816675869685,658.2653230259525,1
78,79,609.5136393878909,508.44943446440453,1
79,80,611.2471241570805,144.78183260610868,1
80,81,617.415501398322,259.2900519376748,1
81,82,634.3023426061493,196.0026842362128,1
82,83,647.1805231805232,429.1781921781922,1
83,84,622.3881095524382,774.6105544422178,1
84,85,642.4403087951475,369.8271298593879,1
85,86,643.9456494639741,733.679880329095,1
86,87,650.5461233729485,549.7427843803056,1
87,88,652.5862068965517,308.33697785253713,1
88,89,656.8867761452032,483.7314894842985,1
89,90,668.3273092369478,618.2472110664881,1
90,91,674.422825070159,677.5671188026192,1
91,92,676.9979220779221,245.00233766233765,1
92,93,702.5512609003064,384.51166627386283,1
93,94,703.8327586206897,563.8103448275862,1
94,95,723.1528254404027,507.320750400366,1
95,96,726.2158375634518,446.4192893401015,1
96,98,710.8821701720841,316.93116634799236,1
97,99,723.4797026872499,263.6386506575186,1
98,100,735.7602024675735,611.5631129389434,1
99,101,731.0953112990007,655.5611068408916,1
100,102,759.0,555.8690322580645,1
101,103,757.1966626936829,383.4330552244736,1
102,123,265.07909604519773,744.0762711864406,1
103,199,676.5900104058272,194.89177939646203,1
104,210,778.7190605239385,437.31165311653115,1
0,1,169.47755960729313,453.2349228611501,2
1,2,186.9369970108071,506.4718326051966,2
2,3,180.76946933149551,396.1733287388008,2
3,4,182.22748538011695,568.3713450292398,2
4,5,211.35634743875278,336.32405345211583,2
5,6,227.05166228175077,556.1449414015785,2
6,7,219.22041820418204,624.9357933579336,2
7,8,218.2341628959276,444.0195135746606,2
8,9,229.15433826469413,682.7193122750899,2
9,10,244.4155427103404,297.04046242774564,2
10,11,235.1750252440256,388.73375967687645,2
11,12,245.6492058127746,244.29030077728962,2
12,13,254.1181983071342,491.6030834340992,2
13,14,284.6669607410675,565.4523599470666,2
14,15,280.4360477741585,639.8204125950055,2
15,16,292.67729306487695,348.3255033557047,2
16,17,291.5797332271551,422.69022496516027,2
17,18,279.1406973156433,711.2298673248997,2
18,19,301.48443935926775,201.4913043478261,2
19,20,299.9810650887574,271.52710059171596,2
20,21,315.8379348426284,771.0900055218111,2
21,22,303.28496124031005,493.16248062015507,2
22,23,327.3965330444204,661.0830624774287,2
23,24,337.31780270348,718.3546160483176,2
24,25,340.6631989596879,585.6161248374513,2
25,26,357.53080473610277,450.30042143287176,2
26,27,356.54280202556066,523.2551241861587,2
27,28,356.6410314408505,371.469803211943,2
28,29,354.19484160358843,300.1090552284833,2
29,30,356.10008754012256,232.09454333236067,2
30,31,361.7969405378732,164.19664446089317,2
31,32,380.53925417075567,624.7536800785083,2
32,33,383.3592500689275,786.3661428177558,2
33,34,390.6012410189419,679.6792945787067,2
34,35,400.68748532519373,735.2153087579244,2
35,36,412.47662721893494,118.92218934911243,2
36,37,412.463716442953,399.95260067114094,2
37,38,411.0949059395477,240.51849503276262,2
38,39,410.9956721666216,488.9080335407087,2
39,40,416.441865862149,561.5321420283128,2
40,41,417.0547578020295,317.5303465441317,2
41,42,431.02749599572877,822.5024025627336,2
42,43,429.98924731182797,165.55588897224305,2
43,44,447.64927593731403,626.1245784566554,2
44,45,448.90274636510503,697.6697899838449,2
45,46,465.1196054254007,449.9726674886971,2
46,47,461.08720477549963,768.9717103555671,2
47,48,467.9738430583501,517.6873742454728,2
48,49,466.44499274310596,204.49492017416546,2
49,50,474.77821120089163,264.8924491501811,2
50,51,470.2605882352941,381.94882352941175,2
51,52,479.4503916449086,326.37956919060053,2
52,53,485.49617813226985,120.97441010302425,2
53,54,499.9855460385439,594.8083511777302,2
54,55,505.6810784551858,665.2394947777508,2
55,56,498.5600287562904,826.2904385334292,2
56,57,513.8770621468926,724.254011299435,2
57,58,514.960235640648,187.2029945999018,2
58,59,516.8537405435696,543.3339871112356,2
59,60,533.1000953288847,303.2071020019066,2
60,61,525.2556568726782,422.70989530564,2
61,62,525.0963630711843,780.0655890581287,2
62,63,531.5090805902383,366.48524404086265,2
63,64,533.5379395434917,474.7159161011721,2
64,65,549.1973251994369,250.7695917409667,2
65,66,531.6677539608575,105.54333643988817,2
66,67,553.9817708333334,147.40755208333334,2
67,68,558.1385628399656,635.6481534497567,2
68,69,562.2985369711348,514.1296955318307,2
69,70,575.2003791469194,793.0534597156399,2
70,71,572.0556858147714,567.0788393903869,2
71,72,577.4463262764633,710.1290161892902,2
72,73,580.4179331306991,202.58784194528874,2
73,74,585.8298729470096,389.12426402231176,2
74,75,586.7945163277881,446.37276648182376,2
75,76,594.3590986188515,322.19893385025443,2
76,77,609.5532060027285,595.5262619372442,2
77,78,610.2842975206612,658.5347107438016,2
78,79,610.0272846811308,507.45200525969756,2
79,80,611.4628935532234,143.8924287856072,2
80,81,617.1780660377359,259.6627358490566,2
81,82,633.9157766990292,195.8747572815534,2
82,83,646.7814603832211,427.914293112377,2
83,84,623.0805500982318,775.9941060903733,2
84,85,643.0008547008547,369.3207977207977,2
85,86,643.7258667997007,734.1526565228237,2
86,87,650.8820382882883,549.0844594594595,2
87,88,653.3474770642201,308.9116972477064,2
88,89,656.9280970257003,482.36904418134566,2
89,90,668.1386612021857,618.1939890710382,2
90,91,674.1300644567219,678.2921270718232,2
91,92,677.1195818459969,245.01427842937278,2
92,93,702.2145788076273,384.49770697562155,2
93,94,703.718718381113,562.9531197301854,2
94,95,723.2151543498596,506.5343779232928,2
95,96,726.6333333333333,446.1829317269076,2
96,98,711.0469830670164,316.93608394943953,2
97,99,722.6538461538462,263.0866910866911,2
98,100,735.2748375116063,611.6521200866605,2
99,101,732.2971065631616,655.3817925194072,2
100,102,758.3689258312021,555.2605498721227,2
101,103,757.4713689799014,383.4645430413349,2
102,210,777.40329218107,436.3971193415638,2
103,234,309.91630591630593,157.09379509379508,2
104,315,755.7765404602821,327.82479584261324,2
0,1,169.4388888888889,454.5756944444444,3
1,2,187.12577178138577,506.8330665447061,3
2,3,179.8863713222861,396.8545823469733,3
3,4,183.02795698924731,568.1854838709677,3
4,5,211.1364152013613,337.0706182643222,3
5,6,228.35356526030102,554.7046632124352,3
6,7,218.40283353010625,624.7600944510035,3
7,8,218.11798233114848,444.1214021088629,3
8,9,230.04314204314204,683.1640211640212,3
9,10,243.82383087764254,297.3279948750801,3
10,11,234.47464976651102,388.6941294196131,3
11,12,245.53981723237598,244.26860313315927,3
12,13,254.36525265127887,490.6459762944479,3
13,14,284.72153846153844,564.6316483516483,3
14,15,280.54490760636014,638.7986678126343,3
15,16,292.6446356645917,348.16239472720616,3
16,17,291.5368171021378,422.9140934283452,3
17,18,279.5141993957704,711.1347432024169,3
18,19,300.8230822391154,201.53697304768485,3
19,20,300.7024320457797,271.2358130662852,3
20,21,315.23153846153843,771.3930769230769,3
21,22,303.3479219143577,492.6092569269521,3
22,23,328.082013375572,660.1330517423443,3
23,24,338.1881887538853,717.6004521051144,3
24,25,341.62545739675903,584.78593831678,3
25,26,357.98461845785056,450.56492209348784,3
26,27,356.2766682903069,523.546273745738,3
27,28,356.93819723337793,370.8585452922802,3
28,29,354.7520938023451,299.76633165829145,3
29,30,356.1457548536656,231.63807592002317,3
30,31,361.64367535949305,163.9668535218133,3
31,32,381.52721849366145,623.6062639821029,3
32,33,384.32018753447323,786.8775510204082,3
33,34,391.2573118632928,678.7203417679921,3
34,35,401.25874769797423,735.3851289134439,3
35,36,412.5314831393614,119.19934347955834,3
36,37,412.80943396226417,400.44213836477985,3
37,38,411.5552486187845,240.1451338716532,3
38,39,410.87445054945056,488.8956043956044,3
39,40,417.57538955087074,561.2071494042164,3
40,41,417.30701586694704,317.588224048939,3
41,42,431.8219641993227,824.1644895984518,3
42,43,429.8498094027954,165.81118170266836,3
43,44,447.9287016406725,626.8711768280332,3
44,45,449.4494851994852,697.8832046332046,3
45,46,464.8698372966208,449.96641635377557,3
46,47,461.8148738379814,769.0440903054449,3
47,48,468.44899478778854,517.2923802432365,3
48,49,466.4902075416545,204.5542239111371,3
49,50,475.0247524752475,266.02667766776676,3
50,51,471.1356080489939,382.2822980460776,3
51,52,479.86649214659684,327.1675392670157,3
52,53,485.39749092109605,121.45328491251237,3
53,54,500.1569264069264,594.9250541125541,3
54,55,506.09589706239376,664.9174556931295,3
55,56,500.35885509839,828.28228980322,3
56,57,513.991184448463,724.5605786618445,3
57,58,514.6905632772495,187.63057790782736,3
58,59,516.6462833099579,543.0914446002805,3
59,60,533.4077788649706,303.5308219178082,3
60,61,526.30615640599,422.61031613976706,3
61,62,524.4626536400882,780.9237314843996,3
62,63,532.3997146932953,366.44308131241087,3
63,64,533.1372611464968,473.99012738853503,3
64,65,548.8448275862069,251.12990080302313,3
65,66,531.7117486338798,105.27686703096539,3
66,67,553.8225490196079,147.75849673202615,3
67,68,558.0961091753775,635.5502322880371,3
68,69,561.5526723470178,514.4256390395043,3
69,70,574.9105812220566,793.2466467958271,3
70,71,571.8092451726155,567.0424224692803,3
71,72,576.9720754716981,709.4845283018868,3
72,73,580.0784194528875,202.619452887538,3
73,74,586.3311174422286,388.95441595441594,3
74,75,587.0152032268073,446.0437480608129,3
75,76,594.2269051703014,322.66993383974517,3
76,77,609.5699324324324,594.8844594594594,3
77,78,610.2340946166395,658.3015225666123,3
78,79,609.8613445378152,506.5976082740789,3
79,80,611.8338895068595,144.81942899517983,3
80,81,615.9155970439517,260.7992998833139,3
81,82,633.4954332263638,196.9558133794125,3
82,83,646.8931377684652,427.2338920900995,3
83,84,623.0154211150652,778.3018979833927,3
84,85,642.9145670431509,369.1190269331016,3
85,86,642.1735771310842,734.4215812516096,3
86,87,651.3508379888268,549.0324022346368,3
87,88,653.6467375682668,308.98217878700774,3
88,89,656.7334669338677,481.88119095333525,3
89,90,668.8924683403689,618.5285492112864,3
90,91,673.7450080330502,678.5760844617856,3
91,92,675.8064766839378,245.73108808290155,3
92,93,701.6344641101279,384.13151425762044,3
93,94,703.8511450381679,562.6297709923664,3
94,95,722.6977131967603,505.73153882801336,3
95,96,726.3707121364092,446.59679037111334,3
96,98,711.4459394521864,317.5631907736665,3
97,99,723.5850025680534,263.28556753980484,3
98,100,734.7012234385061,610.8567289117836,3
99,101,732.7294388931591,655.0030745580323,3
100,102,757.8504408060453,554.0047229219143,3
101,103,757.373410824555,384.26480203414457,3
102,210,778.339863713799,438.1022146507666,3
103,315,755.0438521066208,329.72055030094583,3
104,335,264.5925925925926,744.1750841750842,3
105,410,679.094584286804,195.3119755911518,3
106,412,696.3031123139377,722.2280108254398,3
107,423,772.4255842558425,478.84747847478474,3
0,1,169.17130919220057,454.45961002785515,4
1,2,186.62909971384548,506.3909311027955,4
2,3,179.98140900195693,397.0348988910633,4
3,4,182.83585313174947,567.6641468682506,4
4,5,211.36576424139875,335.9210377890581,4
5,6,228.12420463222193,554.5377958768134,4
6,7,217.15686719636776,623.5489216799092,4
7,8,218.10136508858554,443.5628812082486,4
8,9,229.7372408293461,683.1858054226475,4
9,10,243.71119592875317,295.95165394402034,4
10,11,234.32285327924274,387.62440838404325,4
11,12,245.29198036006548,243.24615384615385,4
12,13,254.3035604665439,490.38950276243094,4
13,14,284.93638128100065,563.8509812378693,4
14,15,280.8642887294217,638.2114816378219,4
15,16,292.72583862194017,346.7793291024479,4
16,17,291.1252699784017,421.73944629884153,4
17,18,279.9702434625789,710.366095581605,4
18,19,301.2609195402299,199.8848275862069,4
19,20,300.9284699194694,269.42373282804357,4
20,21,315.60332480818414,770.4450127877238,4
21,22,302.9955499046408,491.19071837253654,4
22,23,328.77339025257913,658.732479544646,4
23,24,338.5379061371841,716.7253540683143,4
24,25,342.8094378545642,583.4865910263022,4
25,26,357.9993985565357,449.65617481956696,4
26,27,355.8406081412457,521.7106424717999,4
27,28,357.0573878627968,369.86169744942833,4
28,29,355.09031525134907,298.78784436239704,4
29,30,356.26871735345327,230.33052814857805,4
30,31,361.8156410885021,162.46212306937974,4
31,32,382.42002503128913,622.8650813516896,4
32,33,385.1846196557468,786.4894503053858,4
33,34,391.4654438257452,678.3727481166067,4
34,35,401.6350601295097,734.9366327474561,4
35,36,413.0576291430278,118.03344281875187,4
36,37,413.24880680639137,399.34882755758457,4
37,38,411.3309712380158,238.88891204668613,4
38,39,411.1484716157205,488.1421943231441,4
39,40,416.9925546765938,559.8655188459749,4
40,41,417.7463312368973,316.62721555174386,4
41,42,432.9923757993114,822.696261682243,4
42,43,429.811695002576,164.70324574961361,4
43,44,448.0814498065567,625.9118305844023,4
44,45,449.64320625610947,696.4431410883024,4
45,46,465.07933149989424,449.3118256822509,4
46,47,462.358718487395,767.9346113445379,4
47,48,468.347,516.2805,4
48,49,466.71377777777775,203.68207407407408,4
49,50,474.82906688687035,265.21194605009634,4
50,51,471.6037791555949,381.7753173900207,4
51,52,479.9297658862876,326.538127090301,4
52,53,484.9296953465015,120.50184131235353,4
53,54,499.3648830330734,593.2990051089002,4
54,55,505.95801158301157,663.9633204633204,4
55,56,502.24308152580403,828.2299925205684,4
56,57,513.959981600736,723.5607175712971,4
57,58,514.2463909958404,186.21409346709078,4
58,59,516.3323025021085,541.8459375878549,4
59,60,533.354543263437,303.174981923355,4
60,61,525.3646464646465,421.31784511784514,4
61,62,524.6213235294117,780.2383578431372,4
62,63,532.1680092059839,365.3199079401611,4
63,64,533.3095388502843,473.26689829437777,4
64,65,548.6188802998361,250.10541110330288,4
65,66,530.8662873399716,104.84305357989568,4
66,67,553.6006504065041,146.74341463414635,4
67,68,558.3222157772622,634.0977378190255,4
68,69,562.1456043956044,513.5451334379906,4
69,70,574.9394167450612,792.0921919096895,4
70,71,571.8650184711565,566.0909349246945,4
71,72,576.7533366287691,707.9817103311913,4
72,73,579.4224533496482,201.91220556745182,4
73,74,586.1319228375855,388.38612321095206,4
74,75,586.3528145186096,445.297139341741,4
75,76,594.4002976190476,321.59375,4
76,77,610.2710248552945,593.9914879128362,4
77,78,610.654195617317,658.1755745590593,4
78,79,610.1871363930187,505.58177117000645,4
79,80,611.4462809917355,143.20804886812792,4
80,81,616.0170297029703,260.38415841584157,4
81,82,632.8884839650145,196.49295432458698,4
82,83,647.0546361964801,426.47780404517994,4
83,84,623.4444444444445,778.5744558991981,4
84,85,642.7186147186147,368.1786435786436,4
85,86,642.9036451695131,735.2342594952843,4
86,87,651.4216833095578,548.1389443651926,4
87,88,652.8988895382817,307.8907071887785,4
88,89,657.1277620396601,481.0198300283286,4
89,90,668.944966442953,617.7100671140939,4
90,91,673.6363636363636,678.0848947490169,4
91,92,675.2656291216038,245.27037720917963,4
92,93,701.2847600197922,383.1415141019297,4
93,94,703.1476224272534,561.3502484031228,4
94,95,724.4244851258582,505.40549199084666,4
95,96,726.9031361651449,445.76875744342993,4
96,98,710.8174471119563,316.5388637984312,4
97,99,724.3923189110355,262.05785123966945,4
98,100,734.2403271469016,609.4539163258886,4
99,101,730.0349829351536,653.3029010238907,4
100,102,757.7674117265954,554.478781988986,4
101,103,757.0608664518439,382.9609738632295,4
102,210,777.1729957805907,436.9820675105485,4
103,315,755.6157480314961,328.33937007874016,4
104,335,263.9046052631579,743.3618421052631,4
105,410,677.2193708609271,194.93956953642385,4
0,1,168.715036112935,455.92646093237033,5
1,2,186.44087230215828,507.80732913669067,5
2,3,181.03267528931246,397.3628318584071,5
3,4,182.80459770114942,569.3530377668309,5
4,5,211.38077686419052,336.47660901616104,5
5,6,228.5984251968504,554.6858013716028,5
6,7,216.38624917889206,624.5044887234509,5
7,8,217.83245149911818,444.7604350382128,5
8,9,230.2392979452055,684.2983732876712,5
9,10,243.83230218169976,296.24128948225336,5
10,11,234.004041764904,388.49477938699897,5
11,12,244.55068226120858,244.28784925276153,5
12,13,253.46165739022882,491.81880024737166,5
13,14,285.2539887882708,565.1172919361794,5
14,15,280.3294979079498,639.8303347280334,5
15,16,292.17750846551417,347.4592764213153,5
16,17,290.5602246320682,423.41905499612704,5
17,18,279.90213414634144,711.3625,5
18,19,301.9044720206041,201.32568485132288,5
19,20,300.4535662996649,270.0567257060795,5
20,21,316.65140210959606,771.9948546436841,5
21,22,302.9760306807287,492.2083732821988,5
22,23,328.36783988957905,660.7201518288475,5
23,24,338.6189272676215,718.5341196293176,5
24,25,343.17298821117373,584.3085597129677,5
25,26,357.29913498290085,450.46851740092535,5
26,27,356.16568914956014,522.8878299120234,5
27,28,356.63742561163764,370.17103813092353,5
28,29,355.1994405594406,299.3356643356643,5
29,30,356.436263096624,231.89027939464495,5
30,31,361.6035231660232,163.46332046332046,5
31,32,382.2184418145957,623.7815581854044,5
32,33,385.2035694366983,788.6232571109872,5
33,34,391.5537913156189,679.5942968243681,5
34,35,401.95470302750175,736.3769355211463,5
35,36,412.89040301536676,118.47347057118006,5
36,37,412.4768170426065,400.1225981620718,5
37,38,411.50200633579726,240.15142555438226,5
38,39,410.97057235421164,488.6298596112311,5
39,40,417.7120283018868,560.8379716981132,5
40,41,417.75369649805447,317.89357976653696,5
41,42,434.0501912045889,824.3608986615678,5
42,43,430.4317548746518,165.78880729298555,5
43,44,447.6381647549531,626.4329509906153,5
44,45,449.5524843698585,696.4695623560382,5
45,46,464.6436877076412,449.5452657807309,5
46,47,462.2139928241927,768.2498718605843,5
47,48,467.87725999490704,517.0218996689584,5
48,49,466.58762581409115,205.19005328596802,5
49,50,474.7456331877729,266.33569868995636,5
50,51,471.40564938846825,382.34041933605124,5
51,52,479.95374958704986,327.4360753221011,5
52,53,485.4116666666667,121.33833333333334,5
53,54,498.9818771977279,594.5085204219638,5
54,55,505.5660467334287,664.6659513590844,5
55,56,501.79012810851543,829.4532780708365,5
56,57,515.1052389705883,724.4724264705883,5
57,58,514.211274509804,187.2002450980392,5
58,59,515.8366722314969,542.6338341680579,5
59,60,534.1778307508939,304.2595947556615,5
60,61,526.047214673913,422.37839673913044,5
61,62,524.2461204220981,780.6198013656115,5
62,63,532.7945714285714,366.4597142857143,5
63,64,533.0208333333334,474.7291666666667,5
64,65,548.627027027027,250.60846063454758,5
65,66,531.7669811320754,105.74481132075472,5
66,67,553.8401841499507,147.3140414337389,5
67,68,558.0401146131805,634.0412607449857,5
68,69,562.7306358381503,514.5606936416185,5
69,70,575.0321507760532,793.0157058388766,5
70,71,572.2575844304522,566.6914710933028,5
71,72,576.3521695257316,707.5814833501514,5
72,73,579.3004580152672,202.10106870229006,5
73,74,586.149375,389.4228125,5
74,75,587.4708767627222,446.838749233599,5
75,76,595.5920666013712,321.796278158668,5
76,77,610.3815744242007,594.3097284290134,5
77,78,611.3673257023934,658.5905306971904,5
78,79,610.9060026385224,506.88786279683376,5
79,80,612.2528069540022,144.03477001086563,5
80,81,615.5069748903945,259.6671980868872,5
81,82,633.7774587221824,196.59942569992822,5
82,83,647.5791655869397,427.5931588494429,5
83,84,622.9714285714285,778.3119533527697,5
84,85,642.4933294663573,369.2697215777262,5
85,86,642.3215736040609,736.2868020304569,5
86,87,652.061468412066,549.3403528742174,5
87,88,653.4279501304726,308.3763409683966,5
88,89,657.93401592719,482.490614334471,5
89,90,669.5685965307501,618.2980400991214,5
90,91,674.2726005112712,678.4580525214966,5
91,92,675.8921417565485,245.47919876733437,5
92,93,701.553466796875,383.962646484375,5
93,94,703.5483755801499,561.4480542663334,5
94,95,724.8464277237123,505.9890814146689,5
95,96,728.0248483662689,447.0954803365291,5
96,98,710.8041485769417,317.2679691268693,5
97,99,724.6115984405458,263.63206627680313,5
98,100,734.2801751094433,610.0603502188868,5
99,101,733.8274568642161,654.8117029257314,5
100,102,758.9564814814814,554.6574074074074,5
101,103,757.4748681898067,383.81862917398945,5
102,315,755.7704253882512,326.78663065496283,5
103,335,264.92093023255813,745.2232558139535,5
104,410,677.4864048338369,194.88922457200403,5
105,435,308.19331742243435,156.37708830548925,5
106,508,695.8994551758296,726.4695393759287,5
107,515,721.6801152737752,685.0590778097983,5
0,1,168.14053716427233,456.2398500936914,6
1,2,187.2041482171988,507.0393847587975,6
2,3,179.20410065237652,397.1789375582479,6
3,4,182.1236827509706,566.4869661674986,6
