Unnamed: 0,cell,centroid_row,centroid_col,frame,,
0,1,277.40480449782800,485.08228980322,111,,
0,1,275.13324080499700,484.1945408281290,112,,
0,1,275.0680929376580,484.8536922015180,113,,
0,1,275.2472890146160,485.43022159358800,114,,
0,1,274.01144366197200,484.3576144366200,115,,
0,1,273.0433369447450,483.7919826652220,116,,
0,1,273.927036199095,488.407616892911,117,,
0,1,275.1742549668870,486.692880794702,118,,
0,1,277.1328833579410,488.2071292976170,119,,
0,1,274.64213094754000,487.9827165514440,120,,
1,2,275.21113243762000,420.1119641714650,0,,
1,2,271.89248853211000,421.4713302752290,1,,
1,2,272.3695841814480,421.4547833672580,2,,
1,2,275.39588419951200,420.0456923613530,3,,
1,2,271.3072851805730,426.8546077210460,4,,
1,2,270.12104813443500,424.1953859299350,5,,
1,2,272.76797385620900,423.88770053475900,6,,
1,2,270.3065144766150,424.9482182628060,7,,
1,2,269.40197152245300,426.7217962760130,8,,
1,2,270.5419994491880,426.4166896171850,9,,
1,2,270.70771850170300,428.2122587968220,10,,
1,2,271.2535961640920,423.6726158763990,11,,
1,2,263.20061592608900,438.4425868895730,12,,
1,2,269.8250082699310,431.0638438637120,13,,
1,2,267.6247308520460,430.70224546293400,14,,
1,2,269.1136512083610,427.101567602874,15,,
1,2,268.46902654867300,424.2886097630600,16,,
1,2,268.30114110770900,424.52908433064300,17,,
1,2,267.756460930374,429.8881118881120,18,,
1,2,268.3966918979540,426.8466498458090,19,,
1,2,267.2012914093210,427.6973610331270,20,,
1,2,269.710928319624,424.822267920094,21,,
1,2,268.4227528089890,425.1362359550560,22,,
1,2,269.32952380952400,425.88027210884400,23,,
1,2,269.0977706150950,424.39161966156300,24,,
1,2,269.7767609539660,423.9392678868550,25,,
1,2,267.424,425.6651428571430,26,,
1,2,267.16307352128200,424.39994472084000,27,,
1,2,266.01625320787,427.4858853721130,28,,
1,2,267.199500468311,428.0140493287540,29,,
1,2,268.08487555839200,425.85928525845600,30,,
1,2,266.80960608154800,430.55286800276400,31,,
1,2,267.5840648210670,429.0158676569890,32,,
1,2,268.6,427.8821731748730,33,,
1,2,266.8855477140230,427.6643142068120,34,,
1,2,266.1978273299030,426.93024585477400,35,,
1,2,268.9125553914330,424.157163958641,36,,
1,2,265.30433625964400,423.7650971002930,37,,
1,2,265.31424375917800,425.6772393538910,38,,
1,2,265.21935096153800,425.7340745192310,39,,
1,2,265.2327560012150,426.7915527195380,40,,
1,2,263.9494539781590,428.5204368174730,41,,
1,2,265.9791265253690,428.1563904945410,42,,
1,2,266.7884375,424.6703125,43,,
1,2,267.12095350206000,422.6695114773400,44,,
1,2,266.00058910162000,423.8927835051550,45,,
5,6,313.26851595006900,314.24355062413300,0,,
4,6,312.5361279646990,314.51434087148400,1,,
3,6,311.3667481662590,314.23118717739700,2,,
2,6,311.225,314.64266304347800,3,,
2,6,310.3598180845370,314.8558052434460,4,,
2,6,309.8974834437090,315.5878145695360,5,,
2,6,310.6686092715230,315.2323178807950,6,,
2,6,311.68589573961400,316.87615771368100,7,,
2,6,312.0683583635420,315.7361470740550,8,,
2,6,313.5772984078070,317.0934771443250,9,,
2,6,313.53382880574100,316.96719630958500,10,,
2,6,313.9587967644090,317.6365015166840,11,,
2,6,312.86227695400900,317.0932395074140,12,,
2,6,312.66386554621800,317.2979373567610,13,,
2,6,312.6882506527420,316.6313315926890,14,,
2,6,313.719944598338,316.73739612188400,15,,
2,6,313.97936726272400,315.8803301237960,16,,
2,6,312.9980879541110,316.0857689155970,17,,
2,6,312.7889728519450,315.2762384550800,18,,
2,6,312.1268980477220,314.0333514099780,19,,
2,6,313.107423580786,314.13799126637600,20,,
2,6,312.7610169491530,314.79378531073400,21,,
2,6,312.75638506876200,314.68200954252000,22,,
2,6,313.1048526863090,313.92432120161800,23,,
2,6,313.0102185637240,314.0627306273060,24,,
2,6,314.25178214998600,314.8169375534650,25,,
2,6,313.3717514124290,314.0132768361580,26,,
2,6,314.1062024575780,314.23376243417200,27,,
2,6,312.6307088820400,315.370692070608,28,,
2,6,312.6436291240050,315.92064846416400,29,,
2,6,312.10233236151600,314.6271137026240,30,,
2,6,309.9395058222100,314.4731610337970,31,,
2,6,311.59324480369500,313.8911662817550,32,,
2,6,310.1876282615070,314.4042802697160,33,,
2,6,308.89949466591800,315.98877035373400,34,,
2,6,309.84376794945400,314.4138426191840,35,,
2,6,311.683218665869,314.3882740053840,36,,
2,6,309.6134897360700,314.2818181818180,37,,
2,6,309.6964650891030,315.0347648261760,38,,
2,6,309.68811594202900,315.5142028985510,39,,
2,6,310.5134575569360,315.2298136645960,40,,
2,6,310.5206263173740,314.4251731406200,41,,
2,6,310.7738339689060,315.1223232619540,42,,
2,6,310.9385863267670,313.8615295480880,43,,
2,6,310.85881321251100,313.6068401052320,44,,
2,6,311.59627906976700,312.9662015503880,45,,
1,6,310.47831325301200,313.6816265060240,46,,
1,6,310.86495569813600,313.30461350443000,47,,
1,6,310.25245901639300,313.52816691505200,48,,
1,6,310.79280096793700,313.4367816091950,49,,
1,6,311.2144144144140,313.6912912912910,50,,
1,6,310.4873624739820,313.9988105857870,51,,
1,6,310.0252569750370,314.7245227606460,52,,
1,6,310.8329404832060,314.0232763700650,53,,
1,6,310.5651920838180,314.1594877764840,54,,
1,6,310.49737456242700,313.7120770128360,55,,
1,6,310.7439857439860,314.33561033561000,56,,
1,6,310.3101744186050,314.2151162790700,57,,
1,6,311.6478575739290,314.14695232347600,58,,
1,6,310.79907084785100,315.3162020905920,59,,
1,6,311.50443000590700,314.27318369757800,60,,
1,6,311.3440476190480,315.24077380952400,61,,
1,6,311.1422101449280,314.4580314009660,62,,
1,6,311.82828282828300,314.803345959596,63,,
1,6,309.77307340846800,314.0548279013100,64,,
1,6,309.8161984459060,313.3236700537960,65,,
1,6,310.3960902255640,314.09293233082700,66,,
1,6,309.35623334320400,314.1770802487420,67,,
1,6,309.5371309275280,314.6552341187000,68,,
1,6,309.33283715391500,314.02381661208700,69,,
1,6,309.9498452012380,313.646439628483,70,,
1,6,309.3939770257680,313.6044706612850,71,,
1,6,307.7334564481380,313.10741766697400,72,,
1,6,307.65672569120800,313.0118049083570,73,,
1,6,308.6023226616450,313.6559949780290,74,,
1,6,308.1764153894280,314.2492962152020,75,,
1,6,308.86222364626700,313.85485421339300,76,,
1,6,309.1010724731880,313.6685082872930,77,,
1,6,308.6550314465410,314.0465408805030,78,,
1,6,308.83562071116700,314.4968808484090,79,,
1,6,309.3622096672940,314.7049591964850,80,,
1,6,309.11020663744500,313.4254852849090,81,,
1,6,310.7591810204750,313.86025349366300,82,,
1,6,310.120218579235,313.8354226936680,83,,
1,6,310.08664955070600,315.25770218228500,84,,
1,6,310.8367213114750,314.72819672131100,85,,
1,6,310.0330976863750,313.8055912596400,86,,
1,6,309.86797583081600,313.73504531722100,87,,
1,6,308.18108527131800,314.1987596899230,88,,
1,6,309.0160692212610,314.9020395550060,89,,
1,6,307.84314903846200,314.36658653846200,90,,
1,6,308.4004230885460,314.75823511634900,91,,
1,6,309.6260896637610,315.420298879203,92,,
1,6,308.5943253848480,314.59191065499500,93,,
1,6,308.5497111584070,313.91882031012500,94,,
1,6,307.5,313.4021875,95,,
1,6,307.64862356944000,313.00525827404900,96,,
1,6,307.43975720789100,312.87738998482500,97,,
1,6,308.3305863708400,313.12900158478600,98,,
1,6,307.8183722321960,312.4299820466790,99,,
1,6,307.9260935143290,313.0443438914030,100,,
1,6,307.86664613489400,312.41022482291300,101,,
1,6,308.5712102689490,313.0293398533010,102,,
1,6,308.72614359285100,313.7737049378980,103,,
1,6,309.508788159112,313.1933395004630,104,,
1,6,310.0463535228680,313.55222496909800,105,,
1,6,309.45714285714300,313.71490015361000,106,,
1,6,309.76402083971800,312.4109714986210,107,,
1,6,310.2955089820360,312.1011976047900,108,,
1,6,311.5199756023180,312.5666361695640,109,,
1,6,311.8239130434780,312.1689440993790,110,,
1,6,311.2562799043060,311.41955741626800,111,,
1,6,312.31903569192200,312.5075140889170,112,,
1,6,312.1032833917760,312.44851769206200,113,,
1,6,311.7173913043480,313.35931677018600,114,,
1,6,310.735019572418,312.1391147244810,115,,
1,6,311.30434782608700,313.472263868066,116,,
1,6,311.8814616755790,313.88057040998200,117,,
1,6,311.2018927444800,314.39317464869500,118,,
1,6,312.51400233372200,314.99883313885600,119,,
1,6,310.9380281690140,313.95549295774600,120,,
6,7,320.2015691007850,433.7320458660230,0,,
5,7,319.9770948100900,434.0974195418960,1,,
4,7,319.14878892733600,435.64417531718600,2,,
3,7,318.173293768546,437.0118694362020,3,,
3,7,318.13335340156500,436.3705599036730,4,,
3,7,317.5964328899640,436.8781741233370,5,,
3,7,318.7821143208360,437.6481253841430,6,,
3,7,318.06666666666700,437.0957186544340,7,,
3,7,318.2849628712870,436.4730816831680,8,,
3,7,318.9700579523500,436.35318737926600,9,,
3,7,318.4503002001330,437.02735156771200,10,,
3,7,318.2547811993520,438.7520259319290,11,,
3,7,316.4470325462670,439.23707721761300,12,,
3,7,315.5762491888380,439.9269954574950,13,,
3,7,314.6076433121020,439.403821656051,14,,
3,7,313.7112027927640,438.45953665503000,15,,
3,7,314.29462899720600,437.4809065507610,16,,
3,7,314.1461187214610,437.7403348554030,17,,
3,7,313.88386497367600,439.2579746051410,18,,
3,7,314.06067274442,438.9512731845330,19,,
3,7,314.1354325894220,439.2140018343010,20,,
3,7,314.5902219363140,441.6966870376330,21,,
3,7,314.1230425055930,442.53723234260100,22,,
3,7,314.17823450134800,443.4413746630730,23,,
3,7,314.35195154777900,442.4269851951550,24,,
3,7,314.0965329707680,442.9160435078180,25,,
3,7,312.6515349444810,441.7299150881780,26,,
3,7,312.1685179308160,441.09584258965400,27,,
3,7,312.1551401869160,443.0725856697820,28,,
3,7,312.25141065830700,444.3905956112850,29,,
3,7,311.80727385763100,445.3394466894620,30,,
3,7,310.33343346350300,444.87804145389,31,,
3,7,311.87833140208600,444.6856894553880,32,,
3,7,311.1676927587220,445.8874230430960,33,,
3,7,311.05687339239800,447.178622463561,34,,
3,7,310.80349971313800,445.3261617900170,35,,
3,7,312.4942561746120,445.1418724870760,36,,
3,7,312.0931607092600,445.7067267098230,37,,
3,7,311.2031626909680,444.870276065398,38,,
3,7,310.7047308319740,445.8080478520940,39,,
3,7,310.2431906614790,445.59255141745400,40,,
3,7,309.56380065717400,444.6349945235490,41,,
3,7,309.9201864258670,445.8374599475680,42,,
3,7,310.79271465741500,446.31540907776800,43,,
3,7,310.73997194950900,447.0950911640950,44,,
3,7,310.19664335664300,446.4044755244760,45,,
2,7,309.39598589639300,446.0859777596960,46,,
2,7,310.5779867256640,447.1695243362830,47,,
2,7,310.1138028169010,447.2884507042250,48,,
2,7,310.26152579582900,447.7648188803510,49,,
2,7,309.66872152238000,447.1289198606270,50,,
2,7,309.5682945938890,447.1109950378690,51,,
2,7,309.6704100287280,448.8782972055370,52,,
2,7,309.8915018706570,448.7421165152330,53,,
2,7,309.9670837867250,448.576169749728,54,,
2,7,310.4224858452410,447.92289026691800,55,,
2,7,310.77376171352100,448.12824631860800,56,,
2,7,310.4031266017430,448.30625320348500,57,,
2,7,311.04449648711900,448.2956023939630,58,,
2,7,310.9811848461730,449.32163742690100,59,,
2,7,312.10953133228000,448.1329647182730,60,,
2,7,312.2983512169590,449.18921748233400,61,,
2,7,312.5966057441250,448.1657963446480,62,,
2,7,312.9307111226880,448.2625683771820,63,,
2,7,311.86979031840500,449.0926740874970,64,,
2,7,311.96146930387900,448.5206781402520,65,,
2,7,312.57322504584800,448.3306261461880,66,,
2,7,311.4325120514190,447.53535083020900,67,,
2,7,311.3671724137930,447.6231724137930,68,,
2,7,311.6552919221540,447.2599306851510,69,,
2,7,311.6694300518140,447.1668393782380,70,,
2,7,312.662558993183,447.46381751442100,71,,
2,7,311.8373015873020,447.1121693121690,72,,
2,7,312.2112825971260,446.8334220329960,73,,
2,7,312.49749406489100,446.9720390398310,74,,
2,7,312.8958940397350,446.9790728476820,75,,
2,7,312.6116083536750,447.039869812856,76,,
2,7,312.4390700160340,446.8027792624270,77,,
2,7,311.8351589633980,445.9941223617420,78,,
2,7,312.2440732758620,445.84644396551700,79,,
2,7,312.6083133493210,446.9610977884360,80,,
2,7,313.0134336378290,446.3078989790440,81,,
2,7,313.60309003729400,445.9014384656370,82,,
2,7,313.95762932154900,446.0332726800100,83,,
2,7,314.5955347871240,446.466251298027,84,,
2,7,314.3800834202290,446.8623566214810,85,,
2,7,314.59279419388300,446.2078797304300,86,,
2,7,314.2596869386710,446.40928919681800,87,,
2,7,312.6336787564770,445.4186528497410,88,,
2,7,311.5556709057880,444.6947832857510,89,,
2,7,311.13107314468800,444.1807261078480,90,,
2,7,311.2987012987010,444.6119798568780,91,,
2,7,311.5900435255710,444.4466811751900,92,,
2,7,311.8994276369580,443.2657399836470,93,,
2,7,311.9682719546740,443.22351274787500,94,,
2,7,311.3226544622430,442.8638443935930,95,,
2,7,311.3941669073060,442.2650880739240,96,,
2,7,312.0042893909070,442.35687732342000,97,,
2,7,311.87751581368600,441.8542265669930,98,,
2,7,312.12819758894400,441.9311967068510,99,,
2,7,312.16161616161600,441.84704184704200,100,,
2,7,312.5514074074070,441.8382222222220,101,,
2,7,312.40482417901800,442.3365300784660,102,,
2,7,312.5997023809520,443.2449404761910,103,,
2,7,312.75320886814500,442.60326721120200,104,,
2,7,312.6035087719300,442.61608187134500,105,,
2,7,313.02019002375300,442.05522565320700,106,,
2,7,313.57223711647300,441.5025320226390,107,,
2,7,314.2081447963800,441.910407239819,108,,
2,7,314.3264500455510,442.1026419678110,109,,
2,7,315.27281049740600,442.0463838877020,110,,
2,7,315.61240786240800,442.8878992628990,111,,
2,7,315.64957524271800,441.98634708737900,112,,
2,7,314.9777167277170,441.3968253968250,113,,
2,7,314.292675452038,442.695065890285,114,,
2,7,314.18828580190100,441.5111928856180,115,,
2,7,314.438510833079,443.2523649679590,116,,
2,7,314.3853718500310,443.379225568531,117,,
2,7,313.8847736625510,443.23140234251300,118,,
2,7,314.17353509336800,443.3741146168710,119,,
2,7,314.1515248796150,443.0664526484750,120,,
7,8,324.7378507871320,268.43052703627700,0,,
6,8,323.40847784200400,268.728323699422,1,,
5,8,323.8523592085240,268.5890410958900,2,,
4,8,322.6501501501500,268.66816816816800,3,,
4,8,322.9555555555560,268.82444444444400,4,,
4,8,324.7147286821710,267.5875968992250,5,,
4,8,323.1277566539920,268.6912547528520,6,,
4,8,323.56865464632500,269.2808599167820,7,,
4,8,327.3677536231880,268.2436594202900,8,,
4,8,326.3772590361450,267.73192771084300,9,,
4,8,326.5848656294200,268.518387553041,10,,
4,8,324.7596685082870,268.6588397790060,11,,
4,8,323.34633490248800,267.8567585743110,12,,
4,8,324.1666666666670,268.18311874105900,13,,
4,8,324.7566302652110,268.094383775351,14,,
4,8,323.98948106591900,268.35063113604500,15,,
4,8,322.8370423546300,267.5671213208900,16,,
4,8,323.49122807017500,267.6644736842110,17,,
4,8,325.03914327917300,267.437223042836,18,,
4,8,324.5683098591550,266.52676056338000,19,,
4,8,323.2714570858280,266.5016633399870,20,,
4,8,323.1583596214510,266.03596214511000,21,,
4,8,324.0399522957660,264.4257602862250,22,,
4,8,326.06842480399100,266.464005702067,23,,
4,8,323.75601604278100,266.278743315508,24,,
4,8,324.7233174711080,265.974847042828,25,,
4,8,324.62773722627700,264.6250829462510,26,,
4,8,324.0209884901830,265.8341232227490,27,,
4,8,323.94038461538500,265.9589743589740,28,,
4,8,322.9613152804640,266.5867182462930,29,,
4,8,323.93445945945900,265.9952702702700,30,,
4,8,319.7265521796570,267.4240422721270,31,,
4,8,323.3638392857140,266.9241071428570,32,,
4,8,321.9844479004670,267.2122861586310,33,,
4,8,320.16042780748700,268.07754010695200,34,,
4,8,320.58595464520800,267.21726408193100,35,,
4,8,320.443371943372,266.53024453024500,36,,
4,8,323.104,261.9177142857140,37,,
4,8,321.2114695340500,266.4831541218640,38,,
4,8,320.1779842744820,266.9435310936380,39,,
4,8,319.0245901639340,265.7814207650270,40,,
4,8,321.1314243759180,265.51908957415600,41,,
4,8,320.906993006993,265.2538461538460,42,,
4,8,319.30819245773700,264.6807542262680,43,,
4,8,319.8390501319260,264.6160949868070,44,,
4,8,319.7182997118160,264.8724783861670,45,,
3,8,319.33997343957500,265.0630810092960,46,,
3,8,319.1895512391160,265.7441393168120,47,,
3,8,319.5342648037260,264.2934131736530,48,,
3,8,321.016081871345,264.4137426900590,49,,
3,8,320.91749379652600,261.9429280397020,50,,
3,8,320.4053524804180,261.2271540469970,51,,
3,8,319.4974910394270,266.2179211469530,52,,
3,8,318.430454845089,263.2300593276200,53,,
3,8,317.94873547505100,264.06971975393000,54,,
3,8,321.0292921074040,262.8706265256310,55,,
3,8,320.76519129782400,263.1800450112530,56,,
3,8,319.2675404780260,263.15343099460300,57,,
3,8,317.2643593519880,263.88512518409400,58,,
3,8,318.2135501355010,258.8785907859080,59,,
3,8,317.5484536082470,263.7147766323020,60,,
3,8,319.16764132553600,265.22352176738100,61,,
3,8,319.61538461538500,264.10941644562300,62,,
3,8,319.7035786630660,266.1661039837950,63,,
3,8,318.60608658379800,257.3643377625380,64,,
3,8,316.92580773833300,255.21061029118500,65,,
3,8,318.8097636574970,256.5834947694690,66,,
3,8,317.2782738095240,256.03050595238100,67,,
3,8,319.96770601336300,263.3385300668150,68,,
3,8,321.3507087334250,258.02606310013700,69,,
3,8,321.07142857142900,258.1075892857140,70,,
3,8,319.6681756450880,259.505658669081,71,,
3,8,319.63006756756800,261.59065315315300,72,,
3,8,320.03213077790300,261.3990980834270,73,,
3,8,319.8211678832120,262.96107055961100,74,,
3,8,317.4327659574470,258.8668085106380,75,,
3,8,312.21042084168300,255.3316633266530,76,,
3,8,319.1437875751500,259.7625250501000,77,,
3,8,314.7693236714980,257.2387278582930,78,,
3,8,315.4084766584770,265.6541769041770,79,,
3,8,317.64486790818500,257.2078822000870,80,,
3,8,318.8800875273520,257.1334792122540,81,,
3,8,319.4455618714470,255.61477918670700,82,,
3,8,315.68970873786400,256.72582524271800,83,,
3,8,319.0606606606610,265.07447447447400,84,,
3,8,317.59782185919900,255.85686503306100,85,,
3,8,319.0893285371700,263.7146282973620,86,,
3,8,317.53552492046700,261.4941675503710,87,,
3,8,319.15261324041800,265.7191637630660,88,,
3,8,320.32,265.112,89,,
3,8,318.5558845299780,265.9326424870470,90,,
3,8,317.9986604152710,265.2458137977230,91,,
3,8,318.76232064878400,264.8927011852780,92,,
3,8,317.1475015051170,264.94521372667100,93,,
3,8,318.6792815907630,263.8171905067350,94,,
3,8,317.0331125827820,262.81456953642400,95,,
3,8,318.2323796231680,266.12630844382400,96,,
3,8,315.66146540027100,265.0630936227950,97,,
3,8,317.78950953678500,264.99455040871900,98,,
3,8,317.3443661971830,265.2197183098590,99,,
3,8,316.49974632166400,258.6950786402840,100,,
3,8,316.425877763329,264.0923276983100,101,,
3,8,318.31674473067900,263.44789227166300,102,,
3,8,315.54411764705900,265.85049019607800,103,,
3,8,321.41641490433000,256.79506545820700,104,,
3,8,319.36100386100400,263.2323037323040,105,,
3,8,317.79595827900900,266.1342894393740,106,,
3,8,318.47955747955700,258.97402597402600,107,,
3,8,319.5828677839850,257.72532588454400,108,,
3,8,318.3950177935940,256.835409252669,109,,
3,8,319.4098814229250,254.3383399209490,110,,
3,8,319.43610934520000,262.3954227590590,111,,
3,8,318.18940609951800,255.31460674157300,112,,
3,8,317.0713073005090,264.01414827391100,113,,
3,8,312.6687380497130,263.4187380497130,114,,
3,8,319.6576782449730,257.84780621572200,115,,
3,8,314.7283176593520,256.49564611633600,116,,
3,8,316.6183431952660,263.4502958579880,117,,
3,8,316.4217844727690,265.79663962920000,118,,
3,8,312.18239564428300,254.3535995160320,119,,
3,8,316.3746279761910,255.74590773809500,120,,
8,9,340.4285019455250,380.8416828793780,0,,
7,9,340.1872641509430,380.6992924528300,1,,
6,9,339.4342757936510,381.75396825396800,2,,
5,9,338.407085875176,381.87986860628800,3,,
5,9,338.6967075222300,382.9163662581110,4,,
5,9,338.2150512026670,383.0314360562040,5,,
5,9,337.04242424242400,383.05431235431200,6,,
5,9,336.6444705882350,383.4230588235290,7,,
5,9,337.0935217903420,382.7992932862190,8,,
5,9,336.1949655663740,383.08572785561600,9,,
5,9,336.17929759704300,383.85813308687600,10,,
5,9,335.4392632315230,383.9976684541850,11,,
5,9,334.51955821445000,383.6518637827890,12,,
5,9,332.9261730520880,383.6074042186830,13,,
5,9,333.9871621621620,383.9045045045050,14,,
5,9,333.42215769488500,382.3214205941480,15,,
5,9,333.05604982206400,382.2822508896800,16,,
5,9,332.93718316067900,381.2684593343620,17,,
5,9,331.3067703952900,381.1900756938600,18,,
5,9,330.4832335329340,379.822754491018,19,,
5,9,332.44425782070100,381.06361536846500,20,,
5,9,331.983164983165,382.0145202020200,21,,
5,9,331.1005575056780,382.0006194507540,22,,
5,9,331.70977443609000,382.1432867884000,23,,
5,9,331.57344819969100,382.1789264413520,24,,
5,9,330.41688538932600,382.7432195975500,25,,
5,9,329.4143295354950,382.5946538124450,26,,
5,9,330.161391694725,382.041975308642,27,,
5,9,328.8225806451610,382.57213261648700,28,,
5,9,326.40277185501100,382.863539445629,29,,
5,9,326.35191637630700,382.4303135888500,30,,
5,9,326.2375495813130,382.5879241956810,31,,
5,9,322.122236128494,380.8729662077600,32,,
5,9,323.2875498449270,381.00177226406700,33,,
5,9,323.3944790739090,382.2335262689230,34,,
5,9,325.2589518615130,381.7970120939060,35,,
5,9,326.63995327102800,381.3011682242990,36,,
5,9,325.5268131348930,381.7592723836520,37,,
5,9,326.0963335729690,381.6683441169420,38,,
5,9,326.8954578226390,382.5191059841380,39,,
5,9,326.54558303886900,382.463839811543,40,,
5,9,328.3226686507940,382.46006944444400,41,,
5,9,328.0188995215310,382.1803827751200,42,,
5,9,325.6834147476160,382.13444987206300,43,,
5,9,327.77940102264400,381.0472364256150,44,,
5,9,328.6594094094090,381.3651151151150,45,,
4,9,329.2684300759250,381.09061964242000,46,,
4,9,329.49769137302600,380.94848116646400,47,,
4,9,329.2873997168480,381.16139688532300,48,,
4,9,330.1055944055940,382.1923076923080,49,,
4,9,332.1445398773010,381.4289570552150,50,,
4,9,333.8612099644130,382.008896797153,51,,
4,9,332.0921115921120,382.75324675324700,52,,
4,9,331.85917834243600,382.5324151033010,53,,
4,9,332.21513564969100,383.41789623988600,54,,
