,Unnamed: 0,cell,centroid_row,centroid_col,frame
98,45,46,623.5942258255883,482.0879968360688,1
99,46,47,627.7998124706985,648.7651195499296,1
100,47,48,635.6150594451783,251.7223249669749,1
101,48,49,658.0958752931439,324.1543661194647,1
102,49,50,663.803429462198,548.4038971161341,1
103,50,51,705.7272831311512,473.01716639963377,1
104,51,52,702.1798623063684,397.7117039586919,1
105,52,53,708.2538798249104,592.4942300039793,1
111,58,112,670.5311920938851,620.4891908585547,1
112,0,1,211.63173178458288,537.5184794086589,2
113,1,2,209.50529578920177,478.90105915784034,2
114,2,3,226.97022847911376,596.0013847219017,2
115,3,4,239.0052053209948,362.6194331983806,2
116,4,5,251.6536558548653,401.5717427157779,2
117,5,6,275.8251140250855,302.14010832383127,2
118,6,7,273.93256447220887,483.9895883389396,2
119,7,8,289.3310671936759,638.9245849802371,2
120,8,9,285.6688129899216,557.6394176931691,2
121,9,10,301.7335307179867,387.986923266716,2
122,10,11,355.59090909090907,345.4284479778776,2
123,11,12,354.659863156674,436.7758320770034,2
124,12,13,344.35655158489806,523.1788814859681,2
125,13,14,343.66411149825785,596.3684088269454,2
126,14,15,350.17428785607194,694.7522488755623,2
127,15,16,366.59341825902334,267.8791325447376,2
128,16,17,369.7436647173489,653.6861598440546,2
129,17,18,417.22914046121593,549.3268343815514,2
130,18,19,420.7952437173216,484.7959183673469,2
132,20,21,424.3776572350095,625.7688022284123,2
133,21,22,440.136031927024,313.4686431014823,2
134,22,23,427.9688877365828,699.189525537983,2
135,23,24,432.6246453182002,394.35954600729633,2
136,24,25,471.6373285011649,215.06031581672275,2
137,25,26,467.31081624447125,743.5271411338963,2
138,26,27,482.7688702117343,447.97640213350576,2
139,27,28,482.17148803329866,571.4222684703434,2
140,28,29,490.1383630289532,644.3193207126949,2
141,29,30,517.7677165354331,682.2179415073116,2
142,30,31,512.8019430714164,292.719277313789,2
143,31,32,518.7292768959436,376.7255291005291,2
144,32,33,519.5127912288716,519.2320694380996,2
145,33,34,535.9862573099415,717.6233918128655,2
147,35,36,542.5810688405797,607.2230525362319,2
148,36,37,556.8408694272568,453.0775821037601,2
149,37,38,566.8529766208725,249.4044348035671,2
150,38,39,582.0355694227769,324.0390015600624,2
151,39,40,581.5367784955199,542.224213377787,2
