Unnamed: 0,cell,centroid_row,centroid_col,frame
0,1,182.89914945321996,435.9428918590522,0
1,2,199.00238663484487,397.1384248210024,0
2,3,207.09621069604944,531.6011824778285,0
3,4,208.62636222106903,357.00882200311366,0
4,5,217.31981981981983,471.3464714714715,0
5,6,229.8331503841932,322.14270032930847,0
6,7,221.7209726443769,423.741641337386,0
7,8,233.92236447834375,582.7948787796241,0
8,9,239.7489726027397,642.8092465753425,0
9,10,263.2417688055756,375.1732756548906,0
10,11,258.6938271604938,278.6857142857143,0
11,12,268.8457810090328,452.2048909451421,0
12,13,268.66755817063387,530.8558438085049,0
13,14,261.3342840844267,696.2658300057045,0
14,15,289.2625381596162,609.3174880069778,0
15,16,291.30362426035504,230.36612426035504,0
16,17,292.0832144555397,306.01331431288634,0
17,18,297.5112044817928,671.8688141923436,0
18,19,304.58012820512823,196.3840811965812,0
19,20,310.53244800801804,732.5219243297419,0
20,21,317.17261904761904,509.72760770975054,0
21,22,307.7395833333333,413.6116071428572,0
22,23,314.08796895213453,338.5222078482104,0
23,24,324.2437449556094,264.4277643260694,0
24,25,320.5567620927937,166.6051332675222,0
25,26,339.66973350253807,570.1091370558376,0
26,27,338.45909732016923,382.0659379407616,0
27,28,326.41606886657104,459.1922525107604,0
28,29,343.5489864864865,629.4231418918919,0
29,30,341.76193001060443,695.9114528101803,0
30,31,357.4737813884786,217.5007385524372,0
31,32,356.8830293417922,297.9928628072958,0
32,33,370.162273476112,165.62767710049422,0
33,34,362.00294695481335,436.2549115913556,0
34,35,361.8035899206075,764.3931653434588,0
35,36,364.6031007751938,340.99741602067184,0
36,37,380.3916370593058,487.5050560262367,0
37,38,376.95998504113686,543.2531787584144,0
38,39,401.0794498381877,660.1621359223301,0
39,40,392.5462311557789,810.6060301507538,0
40,41,393.2323340471092,719.2344753747324,0
41,42,384.1311557788945,251.8894472361809,0
42,43,386.37021777516185,408.3090052972337,0
43,44,415.1884490913617,375.1643017176998,0
44,45,416.6399810516343,595.0620558976789,0
45,46,409.5440269209198,323.66517106001123,0
46,47,421.19223610741824,777.0417442169636,0
47,48,412.7630957999056,284.92071731949034,0
48,49,423.1260735142563,206.01820680178636,0
49,50,420.2587412587413,440.1700174825175,0
50,51,423.8138500635324,148.3030495552732,0
51,52,422.2933467741936,533.3629032258065,0
52,53,437.90320962888666,248.7502507522568,0
53,54,449.0625,487.1378676470589,0
54,55,459.13321112129546,703.6691109074244,0
55,56,462.8358918128655,754.7013888888889,0
56,57,473.3824479013795,816.9762254182565,0
57,58,459.8318465655665,342.8925066904549,0
