,Unnamed: 0,cell,centroid_row,centroid_col,frame
120,43,45,575.2753863134658,430.4867549668874,1
121,44,46,583.3198282300224,561.4012322628828,1
122,45,48,582.131341868184,218.68405247352612,1
123,46,49,594.4134248665141,353.61994660564454,1
124,47,50,592.9789993823348,844.6142680667078,1
125,48,51,603.6676443629698,702.2025664527956,1
126,49,53,637.3858695652174,805.4386956521739,1
127,50,54,646.3386553390948,472.4719496118354,1
128,51,55,628.9146341463414,284.21101916376307,1
130,53,57,652.5338851526125,396.7930677703053,1
131,54,58,654.9822374039283,599.2076857386849,1
132,55,59,671.1531255322773,536.6056889797309,1
133,56,60,662.3585574317282,738.0487804878048,1
134,57,61,660.3533647189145,216.2367765162005,1
135,58,62,697.7157068796413,322.5621409555836,1
136,59,63,677.6560740144811,661.5691874497185,1
138,61,65,723.6756589530999,247.18463061502288,1
139,62,66,721.1919604837336,777.3323113609266,1
140,63,67,716.2272300469483,431.91893583724567,1
141,64,68,731.3544841368973,379.0159880089933,1
142,65,69,744.389674069801,491.3865012979521,1
143,66,70,730.3203511931563,688.9153534443944,1
144,67,71,741.6137401790609,589.1107253791339,1
145,68,72,785.3738569123185,646.512103281334,1
148,71,76,808.8615770496943,517.7896221978367,1
150,73,151,786.8304742684157,349.13084426505213,1
152,1,2,226.8799224054316,447.8948593598448,2
153,2,3,245.32512764405544,644.5266229029905,2
154,3,4,249.11283497884344,581.1659026798308,2
155,4,5,255.4688035233668,327.46782481037434,2
156,5,7,244.77735765124555,509.970640569395,2
157,6,8,268.8185961713765,391.4443026435734,2
158,7,9,281.6198208286674,759.7695968645016,2
159,8,10,325.6146963123644,259.94793926247286,2
160,9,11,313.8001380738695,537.8772868484639,2
161,10,12,317.71413276231266,687.1570306923626,2
162,11,13,319.3171710416318,465.1143621467982,2
163,12,14,328.4850863422292,334.2040816326531,2
164,13,15,336.61010647287475,615.1603853304039,2
165,14,16,340.95446880269816,404.657191038304,2
166,15,17,357.396918767507,755.5330532212885,2
167,16,18,391.3283337878375,800.8241068993727,2
168,17,19,407.5184151785714,558.4300860969388,2
169,18,20,410.6648369389732,674.6118824669035,2
170,19,21,391.4547837483617,301.6746395806029,2
171,20,22,402.81026323572905,431.1175687666371,2
172,21,23,416.6494746895893,246.014517669532,2
173,22,24,432.8951829354429,173.60997316005086,2
174,23,25,424.2483273288729,740.3103448275862,2
175,24,26,439.7547720042418,848.4384941675504,2
176,25,27,414.5200945626477,356.5601018366976,2
