,Unnamed: 0,cell,centroid_row,centroid_col,frame
1,1,2,361.0662745985071,520.2270979416421,0
2,2,3,354.8035386029412,398.5951286764706,0
5,5,6,358.7219708396179,621.432378079437,0
6,6,7,386.7300677436165,578.4247003647733,0
7,7,8,382.39179427911006,464.3311181739382,0
9,9,10,405.98973880597015,354.8180970149254,0
10,10,11,404.6712401055409,630.4759894459103,0
12,12,13,412.7013034033309,413.1024619840695,0
13,13,15,427.1601314348303,528.6492880613363,0
14,14,16,438.5959623893805,296.66399336283183,0
15,15,17,440.7712102935264,237.36911942098916,0
16,16,18,450.7024018746338,463.07322788517865,0
17,17,19,456.5207383773929,629.9596627164996,0
18,18,20,456.0175569667538,393.9181920059768,0
20,20,22,466.1949524506218,334.97585954645206,0
21,21,23,483.1608103262818,533.5840803155253,0
23,23,25,509.1633898305085,406.2750282485876,0
24,24,26,527.9670789377956,576.5345580210986,0
25,25,27,528.8110098176718,468.7840112201964,0
26,26,28,512.8199255654165,634.498997995992,0
27,27,29,526.9617834394904,308.0998994301039,0
28,28,30,525.6405146316852,352.38345105953584,0
29,29,32,565.6106141920095,641.9266547406082,0
30,30,33,574.3861490031479,415.40870933892967,0
32,32,36,609.103694102398,465.5304601425794,0
36,1,2,361.8037768612981,521.3828955936618,1
37,2,3,356.10408459465066,393.7841592369894,1
39,4,6,360.1000558971492,621.4706539966462,1
40,5,7,386.8143869782095,580.2693620372801,1
41,6,8,382.42123789967735,464.3795834555588,1
42,7,10,404.1456433637285,352.46884498480244,1
43,8,11,405.0328295987493,630.9233976029182,1
45,10,13,413.04779826872414,415.4565299209635,1
46,11,15,429.05526208858186,531.945956928078,1
47,12,16,437.2374204742626,296.89415847310585,1
48,13,17,442.461724137931,236.7451724137931,1
49,14,18,452.65797337679976,463.9331703341483,1
50,15,19,458.1798545294248,630.9922856513115,1
51,16,20,456.5520295202952,394.08671586715866,1
52,17,22,467.2274706867672,333.8887772194305,1
53,18,23,493.0494649227111,515.9381688466112,1
55,20,25,509.9048351648352,407.4131868131868,1
56,21,26,522.3231435318814,578.466544214117,1
57,22,27,533.5957528957529,468.22760617760616,1
58,23,28,513.3736295441431,636.2100403923831,1
59,24,29,527.4760553387727,307.71833983682154,1
60,25,30,529.6913759689922,353.42126937984494,1
61,26,32,564.2676460050161,648.9347903977069,1
62,27,33,575.7700592353258,413.7385568120625,1
64,29,36,607.9484126984127,466.88528138528136,1
68,33,5701,321.84199134199133,457.8016774891775,1
73,1,2,361.2306364617044,519.7367853290183,2
74,2,3,356.64444916153684,393.65845892591807,2
75,3,6,360.7287268074217,622.2507997440819,2
76,4,7,386.0432704402516,579.2327044025158,2
77,5,8,383.09917598587407,464.7828134196586,2
78,6,10,406.24782034346106,356.3749009247028,2
79,7,11,404.1423149905123,631.1560721062618,2
80,8,13,413.54246885617215,416.9845224613061,2
81,9,15,428.69589512142704,531.7857296367935,2
82,10,16,438.171822272216,294.5691788526434,2
83,11,17,437.5233644859813,234.44698678698035,2
84,12,18,452.56652126499455,463.7126499454744,2
85,13,19,457.157694502568,624.956248811109,2
86,14,20,456.632319391635,392.7,2
87,15,22,467.7078613113629,333.6759354617233,2
88,16,23,492.1319204152249,519.4571799307959,2
90,18,25,509.6500113558937,407.7015671133318,2
