,Unnamed: 0,cell,centroid_row,centroid_col,frame
0,0,1,267.26021978021976,483.26,0
4,4,5,291.7645248172374,531.7150827241246,0
5,5,6,295.4647210934614,316.3836350203177,0
7,7,8,301.7308310991957,417.4587131367292,0
9,9,10,324.1142694712905,581.4280841387152,0
10,10,11,330.55444839857654,634.1786476868327,0
12,12,13,329.0081234768481,363.9398862713241,0
13,13,14,348.17222402071866,468.49789575914536,0
16,16,17,356.7318420325877,690.9055509527755,0
17,17,18,355.65548681211334,419.0022793878216,0
18,18,19,376.3987854251012,216.7289698605488,0
19,19,20,364.8172550969667,518.897812033814,0
20,20,21,366.4130639097745,324.7871240601504,0
21,21,22,392.2254680106974,281.2571487348282,0
22,22,23,384.4792013311149,374.9467554076539,0
23,23,24,388.32509838216,587.834499344119,0
24,24,25,384.584742837418,737.0490162236797,0
25,25,26,417.3288302118514,767.3334356770034,0
26,26,27,399.3105196451204,658.5010561892691,0
27,27,28,423.8934188741722,178.9037665562914,0
28,28,29,426.7339589145321,423.7519655084961,0
29,29,30,427.8988905698437,472.59379727685325,0
30,30,31,433.1845373891001,526.6093789607097,0
31,31,32,433.8217790440013,331.3485280151947,0
32,32,33,433.779432132964,699.9234764542937,0
33,33,34,439.75169491525423,378.8118644067797,0
34,34,35,453.2699331043211,629.5257638763334,0
35,35,36,467.4366261746505,565.0827412330965,0
36,36,37,467.1406959152799,231.1812909732728,0
37,37,38,461.8611559573781,288.5618340329351,0
38,38,39,476.43453336390735,719.2687457005273,0
39,39,40,496.05967124521504,350.6426480522405,0
40,40,41,492.7822611343738,182.39132089836315,0
41,41,42,490.7203036053131,490.9540796963947,0
42,42,43,509.0797796730632,428.7386282871357,0
44,44,45,515.3376583256102,647.282360210071,0
45,45,46,519.4752682543836,276.7733577597488,0
46,46,47,519.3876909254268,536.2704402515724,0
47,47,48,518.6350667280258,593.2535664979291,0
49,49,50,538.7725160829164,714.2859185132237,0
50,50,51,558.7471583032991,246.99251455503187,0
51,51,52,551.0771123872026,208.5529122231337,0
52,52,53,546.187565490744,476.3650017464199,0
53,53,54,559.8947628458498,387.7144268774704,0
54,54,55,568.7480162570157,322.86046061544414,0
55,55,56,566.0245928880026,534.5061482220007,0
56,56,57,564.7130467571644,592.25,0
57,57,58,571.8960561497327,654.9455213903743,0
58,58,59,604.5291120815139,485.7037845705968,0
59,59,60,616.0606811145511,429.08524251805983,0
60,60,61,612.7743417023883,690.5073484384568,0
61,61,62,625.9390359168242,366.1509924385633,0
62,62,63,615.2324054621848,605.4154411764706,0
63,63,64,618.3326765188834,547.0676518883415,0
64,64,65,621.7810218978102,289.7324658838464,0
65,65,66,653.6971534001054,639.222983658408,0
69,69,70,674.6846270928463,575.8115677321157,0
71,0,1,268.1723896285915,483.9016584910068,1
74,3,5,292.52054794520546,532.6334637964775,1
75,4,6,296.06350406350407,317.37440937440937,1
77,6,8,301.5243537414966,417.97687074829935,1
78,7,10,324.76774969915766,580.3925992779783,1
79,8,11,333.09720212252773,632.9867342016402,1
81,10,13,330.29195501730106,364.98226643598616,1
82,11,14,347.86109345200254,468.83089637635095,1
85,14,17,356.52686170212763,690.225,1
86,15,18,355.2884122919334,418.7205505761844,1
87,16,19,378.6428400095946,216.77428639961624,1
88,17,20,364.9410852713178,518.7263565891473,1
89,18,21,364.4264423076923,324.6783653846154,1
90,19,22,391.529316291337,280.13308987624265,1
91,20,23,385.6623418747973,374.62504054492376,1
92,21,24,388.46184384649314,586.3815615350684,1
93,22,25,383.6561040693796,737.390260173449,1
94,23,26,420.6633785450061,766.8076448828607,1
95,24,27,400.6990931574608,657.6537510305029,1
96,25,28,423.1159114857745,185.9899894625922,1
97,26,29,426.4474428167566,423.4430737599589,1
98,27,30,427.0963325183374,472.8058679706601,1
99,28,31,432.9459247648903,526.5948275862069,1
100,29,32,432.5107142857143,330.6842261904762,1
101,30,33,433.7475524475525,700.290909090909,1
102,31,34,441.01685144124167,378.819955654102,1
103,32,35,453.4334069168506,629.8138337012509,1
104,33,36,467.37834770767137,564.6727190195188,1
105,34,37,467.71014492753625,230.44495296211545,1
106,35,38,462.16401780038143,287.4669421487603,1
107,36,39,476.4702033185324,718.7394250993223,1
108,37,40,495.75831435079726,350.26469248291573,1
109,38,41,484.9828188701223,172.89138031450204,1
110,39,42,489.4787808641975,490.6689814814815,1
111,40,43,508.7333452084076,428.4633060206626,1
113,42,45,515.6015673981191,647.6404388714734,1
114,43,46,520.5926600728787,276.3149401353461,1
115,44,47,519.4817939609236,535.98134991119,1
116,45,48,517.8866203301477,594.7019982623806,1
118,47,50,538.6412949888066,714.7351472360943,1
119,48,51,557.364789147744,245.75199056325567,1
120,49,52,549.8486622073578,208.85911371237455,1
121,50,53,545.4178498985801,476.3103448275862,1
122,51,54,560.6626394052045,386.7843866171004,1
123,52,55,569.3100580270793,322.3852998065764,1
124,53,56,566.2471410419314,534.6026048284625,1
