Unnamed: 0,cell,centroid_row,centroid_col,frame
0,1,213.07094594594597,497.87017374517376,0
1,2,215.2135787806809,561.1193586698337,0
3,4,251.54139650872816,416.5137157107232,0
4,5,244.04355828220855,604.2576687116565,0
5,6,261.1584699453552,308.1125683060109,0
6,7,264.0112330198537,646.9101358411704,0
7,8,269.7044733044733,361.637518037518,0
8,9,278.9961616617747,473.5572363964778,0
9,10,283.0171344165436,529.1320531757755,0
10,11,293.19448275862067,577.0806896551724,0
11,12,305.3031875463306,700.7689646651841,0
12,13,305.8351063829787,260.5751934235977,0
13,14,323.6621997471555,409.11681415929206,0
14,15,312.3115727002967,613.9859050445103,0
15,16,326.3525024533857,329.2830225711482,0
16,17,344.9935652523628,651.7281319123266,0
17,18,347.7709882139619,476.1055303717135,0
18,19,356.86300692383776,223.44040553907024,0
19,20,353.1365475387728,536.6227242076872,0
20,21,374.4185667752443,748.6963704048395,0
21,22,374.2162903225806,595.0627419354839,0
22,23,388.7056582474954,350.47086214195,0
23,24,376.0620902429618,278.55534130350946,0
24,25,381.0728853226346,696.9822801738549,0
25,26,393.83054215157534,430.1422083451604,0
26,27,444.26526617954073,480.0310542797495,0
27,28,424.4212027573092,548.4723080579986,0
28,29,414.44891122278057,254.67378559463987,0
29,30,435.1981792717087,745.6757703081232,0
30,31,442.939510418774,687.478656686223,0
32,33,464.6587743732591,389.2299442896936,0
33,34,458.8185582533409,308.661020139281,0
34,35,437.2802296376032,616.3968424829566,0
35,36,497.4683417085427,649.1239530988274,0
36,37,480.6033461136285,576.242941791565,0
38,39,515.9667987172231,282.937181663837,0
39,40,519.48223615465,524.2013235806339,0
40,41,534.453660542912,447.6911159857417,0
41,43,555.0131299478663,590.5742421316857,0
42,44,558.3083994232155,239.81903388608507,0
43,45,546.3916921508664,713.2283384301733,0
44,46,552.8076085378249,369.94351677072746,0
45,47,559.1410129096325,647.4971863621317,0
46,48,597.168759811617,304.1809262166405,0
47,49,597.4666973957133,532.030421756165,0
