,cell,centroid_row,centroid_col,frame
145,146,608.7148690030623,244.40387887036408,0
146,147,608.3086705202312,470.8354527938343,0
147,148,603.1557041991824,190.21887774061688,0
148,149,599.4228827818284,352.4340998317443,0
149,150,604.7003293084523,512.0900109769484,0
150,151,618.3597272210646,581.756014396666,0
151,152,611.2980639351644,765.1368752814047,0
152,153,612.7908067542214,658.4305816135085,0
153,154,629.4796501849983,423.4587958291288,0
154,155,617.892965204236,704.1270801815431,0
155,156,622.1099916036944,814.9063811922754,0
156,157,630.9320248922929,378.81426519865965,0
157,158,640.2277698525916,310.245839277223,0
158,159,638.0802034428795,90.19757433489828,0
159,160,640.1252955082742,145.82033096926713,0
160,161,650.686721253115,209.26699893200427,0
161,162,659.5232851571461,526.4909382885983,0
162,163,656.1966046002191,626.3006571741512,0
163,164,659.4426566244437,723.8527901403629,0
164,165,642.2289281997919,856.035379812695,0
165,166,661.8589782808198,783.6815539920465,0
166,167,667.018727705113,463.5472651605232,0
167,168,659.3493670886076,666.9069620253165,0
168,169,674.671387283237,264.87543352601153,0
169,170,682.8304395008139,374.6966901790559,0
170,171,667.9226457399103,830.3654708520179,0
171,172,685.0833028863719,113.36426744610888,0
172,173,688.7470605969249,172.3424781429002,0
173,174,693.6276115189158,590.0079051383399,0
174,175,704.8819175185055,432.21607331688404,0
175,176,699.5931972789116,691.9637188208617,0
176,177,702.49383325111,646.1608288110508,0
177,178,710.5498880318487,328.37123662602636,0
178,179,716.1122529644268,747.1860342555995,0
179,180,714.1340619307832,223.34171220400728,0
180,181,704.9164156626506,797.9088855421687,0
181,182,717.1746886570179,497.0790979468193,0
182,183,724.2216538789429,555.6730605285593,0
183,184,737.591904445919,271.843397478434,0
184,185,739.983204845815,165.18337004405285,0
185,186,739.6207839562443,404.7493163172288,0
186,187,747.2224947442187,620.6205325858444,0
187,188,750.3809392265193,689.1765193370165,0
188,189,751.3831440526001,459.4889420203228,0
189,190,758.4232456140351,525.5850877192983,0
190,191,763.9737417943107,369.4450765864333,0
191,192,763.3463636363637,318.615,0
192,193,771.8791208791209,226.79377289377288,0
193,194,787.0716106604867,582.1608342989571,0
194,195,782.8152664859982,430.62420957542906,0
195,196,796.2776679841897,496.3685770750988,0
196,197,795.6820526044353,656.7356884992264,0
197,198,797.3833273957962,279.35660847880297,0
198,199,812.054896645205,334.7566926465605,0
199,200,818.8522396742292,387.21844095404305,0
200,201,837.8024891774892,441.46617965367966,0
201,202,833.1086956521739,559.8290707587382,0
202,203,834.7877358490566,609.6509433962265,0
203,204,846.2460463405664,505.7359323280618,0
0,1,108.04132482528107,388.75265876633244,1
1,2,103.49095607235142,464.46142488002954,1
2,3,106.6525037936267,515.6251896813353,1
3,4,133.39673105497772,305.1496497558905,1
4,5,135.94330155544407,560.8753135975916,1
5,6,129.61848072562358,627.0011337868481,1
6,7,152.23898254954156,367.10174504584444,1
7,8,150.01898910918737,436.5897793912315,1
8,9,154.57672209026128,501.3484560570071,1
9,10,149.65500205846027,245.12144915603128,1
10,11,163.6018876018876,678.8597168597169,1
11,12,173.12363940831705,618.8227742115546,1
12,13,183.07421036491874,191.84636614535418,1
13,14,194.32989310726134,333.2760781422779,1
14,15,197.35462244177842,280.6439661256175,1
15,16,198.40456621004566,726.199391171994,1
16,17,203.89415384615384,396.1292307692308,1
17,18,194.32584269662922,561.0138288677615,1
18,19,215.81780078895463,449.59763313609466,1
19,20,203.86468200270636,232.87821380243574,1
20,21,214.9199873497786,662.9266287160025,1
21,22,210.4390955506929,776.4325309992706,1
22,23,216.90256839754326,515.9293690675601,1
23,24,224.71782573940848,600.037170263789,1
24,25,234.19931369745495,172.57392050328852,1
25,26,255.49802738454397,354.36992341610585,1
26,27,250.9780701754386,296.8582995951417,1
27,28,258.9102990033223,121.1827242524917,1
28,29,253.8410094637224,241.48107255520506,1
29,30,247.34860828241685,721.6792260692464,1
30,31,252.99890049477736,787.0404068169324,1
31,32,266.8325227963526,482.6367781155015,1
32,33,266.2896769662921,581.6745084269663,1
33,34,255.76460674157303,638.0028089887641,1
34,35,266.7630465444288,403.12364833098263,1
35,36,279.9147909967846,532.1109324758843,1
36,37,272.3478260869565,686.3345268542199,1
37,38,283.5720823798627,844.0394736842105,1
38,39,283.09120171673817,190.76573676680974,1
39,40,293.4821750090025,437.62369463449767,1
40,41,298.98080065359477,746.7781862745098,1
41,42,300.7434831885153,801.145069890442,1
42,43,297.5635424940429,641.8328038125496,1
43,44,309.20361029997343,315.3522697106451,1
44,45,307.78369795342275,258.1489061397318,1
45,46,302.6810577441986,93.96546141392336,1
46,47,309.93476649369904,145.01556708673093,1
47,48,315.16105499438834,564.8939393939394,1
48,49,314.1282283642954,698.7924784775713,1
49,50,327.0057142857143,380.1991836734694,1
50,51,328.44346549192363,610.5447870778268,1
51,52,331.952935694315,878.4095992544269,1
52,53,330.29446064139944,206.7602850664075,1
53,54,323.3063143752799,485.08508732646663,1
54,55,341.69762360010924,821.1308385686971,1
55,56,343.7792631235735,91.44897293772416,1
56,57,341.93419689119173,531.7616580310881,1
57,58,348.4585308056872,677.161532385466,1
58,59,343.99412296564196,434.4877938517179,1
59,60,347.4099402092676,741.1958146487294,1
60,61,362.4269463206541,155.70991823675791,1
61,62,355.5563051375195,316.4789828749351,1
62,63,364.7555992141454,266.87387033398824,1
63,64,368.1731510690501,581.5856992639327,1
64,65,373.47118751989814,490.75899395097105,1
65,66,376.14661949685535,645.9646226415094,1
66,67,377.63645368994554,345.52402179296683,1
67,68,377.01782363977486,771.437617260788,1
68,69,387.48505803902196,872.0824895035811,1
69,70,377.7594654788419,212.8270230141054,1
70,71,385.00927109974424,69.31521739130434,1
71,72,399.4388535031847,385.85923566878984,1
72,73,388.9225806451613,434.34193548387094,1
73,74,400.69889705882355,126.85257352941177,1
74,76,395.26472929936307,715.061703821656,1
75,77,391.44068736141907,538.2012195121952,1
76,78,404.19733044733044,817.0919913419914,1
77,79,407.18412976764574,296.24506795265233,1
78,80,416.4112998814698,238.91031212959305,1
79,81,417.8398770911574,601.9091840218505,1
80,82,421.0294002352019,180.86632693061546,1
81,83,421.05669398907105,660.9900956284152,1
82,84,418.6647609147609,773.0556133056133,1
83,85,430.6539468761691,474.0849233071455,1
84,86,423.5046012269939,337.6503067484663,1
85,87,433.9167079821517,559.2592959841348,1
86,88,436.1143806359753,514.5453251067869,1
87,89,449.30080428954426,915.8493297587131,1
88,90,440.77383177570096,64.47770360480641,1
89,91,450.3733216579101,428.3969643899591,1
90,92,452.07675981605945,703.1022285107888,1
91,93,447.02246181491466,747.4052111410602,1
92,94,443.8900467121811,859.503413582465,1
93,95,450.788416627744,262.18075665576833,1
94,96,443.7894444444444,125.56611111111111,1
95,97,458.5385304659498,356.6939964157706,1
96,98,463.38710826210826,803.7115384615385,1
97,99,471.67484662576686,303.08486707566465,1
98,100,460.30921395106714,641.4445601249349,1
99,101,471.1007879185818,209.7967826657912,1
100,102,465.0243902439024,156.23936471922858,1
101,103,482.35265486725666,392.4030973451327,1
102,104,476.1131313131313,592.9078787878788,1
103,105,482.05744125326373,533.1885697708152,1
104,106,483.23079526226735,90.6243654822335,1
105,108,491.74052608114135,474.41105662059744,1
106,109,492.07394366197184,868.4731113956466,1
107,110,498.66830466830464,687.7823095823096,1
108,111,492.87361908970394,748.5837384003535,1
109,112,499.59922928709057,257.47543352601156,1
110,113,497.3659793814433,644.4078608247422,1
111,114,508.3338133640553,161.86549539170508,1
112,115,523.0106424911313,918.1710681907765,1
113,116,509.6545885540129,346.27937690484254,1
114,117,517.133030726257,431.97974860335194,1
115,118,517.0425250924459,804.0863708399366,1
116,119,522.9260897030954,52.03316487681617,1
117,120,519.2463256907702,612.9288653733098,1
118,121,526.491294117647,515.9138823529412,1
119,122,539.7574094401756,573.142151481888,1
120,123,532.9419380149078,739.123970184386,1
121,124,539.0567434210526,226.40268640350877,1
122,125,530.4821343496903,294.50833730347784,1
123,126,533.6819144430326,113.68826768318509,1
124,127,537.3809523809524,656.5539135194308,1
125,128,546.6828879138412,383.5289190267252,1
126,129,545.1135750674258,865.5262211567276,1
127,130,560.2550595238096,696.5988095238096,1
128,131,551.0729068673566,482.36030103480715,1
129,132,556.9710144927536,172.15560640732267,1
130,133,558.2788217369223,334.11020822752664,1
131,134,567.3349358974359,799.9557692307692,1
132,135,579.9369804755461,72.91803595592499,1
133,136,564.8574257425743,439.540099009901,1
134,137,569.9478435305917,270.19558676028083,1
135,138,576.136,627.3766956521739,1
136,139,570.8058013765979,532.8643067846608,1
137,140,580.8661417322835,898.2634216177523,1
138,141,589.8341750841751,132.79545454545453,1
139,142,585.7156919513608,398.7486971627099,1
140,143,589.4669678147939,306.64088085827217,1
141,144,582.0443081117928,741.6278118609407,1
142,145,600.2682926829268,857.439024390244,1
143,146,607.3166431593794,242.2598730606488,1
144,147,607.4857142857143,469.5228962818004,1
145,148,602.1936787945608,188.0441014332966,1
146,149,598.6657207718501,351.0357548240636,1
147,150,603.8325384207737,511.1907790143084,1
148,151,616.6062274539586,581.0936016707803,1
149,152,611.0509731232622,765.0125115848008,1
150,153,610.9501661129568,658.1599430469862,1
151,154,628.5392422192151,422.32679296346413,1
152,155,616.3616037008481,703.6121819583655,1
153,156,620.5894967177243,814.3601750547045,1
154,157,629.4803970223325,377.78362282878413,1
155,158,638.865464632455,308.04900601017107,1
156,159,636.1062427297402,89.24311748739822,1
157,160,639.9656920077973,144.53138401559454,1
158,161,649.1581027667984,208.32303269852676,1
159,162,659.110535794687,525.8732552904097,1
160,163,654.4260544580886,625.506673785371,1
161,164,657.7097457627119,723.8908898305085,1
162,165,640.7221006564552,855.1323851203501,1
163,166,661.2487294469357,783.4334828101644,1
164,167,665.6848701880036,462.88958519844823,1
165,168,658.1414201183431,667.3295857988165,1
166,169,673.8035973310125,262.91209747606615,1
167,170,680.9645082633433,373.2896234082904,1
168,171,666.6530825496343,829.4252873563219,1
169,172,684.1045537340619,111.71766848816029,1
170,173,688.0656889703636,171.28933699969446,1
171,174,692.3833473037162,589.6904163174071,1
172,175,703.7592273197654,430.9334253190755,1
173,176,698.5290148448044,693.1709401709402,1
174,177,701.2420200095283,646.3897093854216,1
175,178,708.872546583851,325.7607453416149,1
176,179,714.8349018553374,746.5098144662544,1
177,180,713.7985206058471,221.2300105671011,1
178,181,703.8932291666666,796.7369791666666,1
179,182,716.9681955138935,495.2915969199866,1
180,183,723.907937806874,555.268821603928,1
181,184,737.0591000671592,269.87676292813967,1
182,185,739.099402498642,163.26371537208038,1
183,186,738.3971693940734,403.03184431667404,1
184,187,746.6744908526061,620.6672419744564,1
185,188,749.2551136363636,688.9309659090909,1
186,189,751.355396541443,457.79785330948124,1
187,190,758.1559162750962,524.4045279794959,1
188,191,762.0858128503666,367.4476067270375,1
189,192,762.0512239347235,317.1582048957389,1
190,193,771.0690448791714,226.18987341772151,1
191,194,786.3676401318888,581.5682995760716,1
192,195,782.4115263394867,428.5398469158037,1
193,196,796.1297841020609,495.40799803729146,1
194,197,795.2572380220344,655.2467332820906,1
195,198,796.8449332852506,277.9675441759827,1
196,199,810.991935483871,333.1068548387097,1
197,200,817.1502683363149,385.6794871794872,1
198,201,837.3032258064516,440.61209677419356,1
199,202,832.3047775947282,559.7034596375618,1
200,203,832.2745803357315,608.6654676258993,1
201,204,847.0812056737589,504.709219858156,1
0,1,107.61685214626391,389.0515103338633,2
1,2,102.1900826446281,462.91663672296085,2
2,3,106.03641881638846,517.6191198786039,2
3,4,133.20344902859637,306.06570617769046,2
4,5,134.8978810314016,561.2062803165688,2
5,6,130.1968503937008,628.4518473652332,2
6,7,150.22867624579638,367.4977071232039,2
7,8,148.38879159369526,437.2049036777583,2
8,9,152.5098468271335,501.4077315827863,2
9,10,149.35830212234706,244.52600915522262,2
10,11,163.10356536502547,679.0004244482174,2
11,12,171.64699140401146,617.9690544412607,2
12,13,183.25096985974335,191.58937630558043,2
13,14,192.80651060716897,333.47878566203366,2
14,15,195.203125,280.1468023255814,2
15,16,198.14847832769752,726.2274823240086,2
16,17,201.53912783751494,396.21505376344084,2
17,18,192.47913921826967,560.0140535792709,2
18,19,213.58240672102792,449.3091178650852,2
19,20,203.87328453796889,232.90850869167429,2
20,21,213.87108655616942,662.5052179251074,2
21,22,210.78253839935329,775.8544866612773,2
22,23,213.95401313910313,515.0439874321622,2
23,24,222.6866851047017,599.6744369814303,2
24,25,233.67309875141885,170.79143019296254,2
25,26,253.67610208816706,353.55034802784223,2
26,27,248.92614971466935,296.00469956361195,2
27,28,259.58595561444184,120.14309373964889,2
28,29,252.65556978233033,241.6782970550576,2
29,30,246.76618950238583,722.0903203817314,2
30,31,252.4514802631579,787.3516995614035,2
31,32,265.1573231582037,483.3930143821544,2
32,33,264.4672131147541,581.3941256830601,2
33,34,255.14333148865524,638.7255118981737,2
34,35,264.53060263653487,402.43173258003765,2
35,36,277.1396250808016,532.5597931480285,2
36,37,272.60029498525074,687.9473942969519,2
37,38,282.0566437268396,844.6818422445739,2
38,39,281.7254831782391,190.6209735146743,2
39,40,291.8524533517623,437.0998617829993,2
40,41,298.9774590163934,748.2901639344262,2
41,42,300.74407226194955,802.1561911930748,2
42,43,296.61618174571544,642.4085292945397,2
43,44,307.01094500800855,315.38227442605444,2
44,45,306.981005979599,258.0752725993669,2
45,46,302.81133083912346,94.29128808123998,2
46,47,309.60972850678735,145.65346907993967,2
47,48,313.7720504009164,566.0349369988545,2
48,49,313.9501862197393,700.1624767225326,2
49,50,325.53812871822606,379.75256895619253,2
50,51,327.45633187772927,612.29730713246,2
51,52,331.9261128958238,879.7911886186324,2
52,53,328.97395498392285,207.00739549839227,2
53,54,321.4657596371882,485.1668934240363,2
54,55,341.65951595159515,822.515401540154,2
55,56,343.56196156394964,91.82538104705102,2
56,57,340.12523992322457,532.4385796545106,2
57,58,347.6538917423943,678.1600158040301,2
58,59,342.8506464556398,434.43869817209094,2
59,60,347.0472263868066,742.2721139430284,2
60,61,361.478007997092,155.61577608142494,2
61,62,353.89572736520853,315.4883011190234,2
62,63,364.46097372488407,266.41537867078824,2
63,64,366.5745428973277,582.601617440225,2
64,65,372.83141297756214,491.24166161309887,2
65,66,376.36461824953443,647.6461824953445,2
66,67,376.3349753694581,345.2871921182266,2
67,68,376.72276309689386,772.9893370421883,2
68,69,387.7580526186378,872.5893779198426,2
69,70,376.9126605504587,212.12587155963303,2
70,71,384.5928256765261,68.7429200755192,2
71,72,398.3305249513934,385.2352559948153,2
72,73,387.8958260259558,433.67274640477024,2
73,74,400.41744436468053,126.26346015793251,2
74,76,394.857544141252,716.8258426966293,2
75,77,391.382229232387,539.8937960042061,2
76,78,404.4296675191816,817.9397150164414,2
77,79,406.7012142237641,296.36383347788376,2
78,80,416.3540856031128,238.8599221789883,2
79,81,417.5427101200686,602.3204116638079,2
80,82,420.2243491577335,180.30283307810106,2
81,83,421.1467391304348,662.0771059782609,2
82,84,418.79905808477235,774.1046572475144,2
83,85,430.164735698769,473.57711803041275,2
84,86,422.6827794561934,337.7799597180262,2
85,87,434.4395337542496,559.7192812044682,2
86,88,436.57204198473283,514.5739503816794,2
87,89,449.41206990715455,916.0598033861278,2
88,90,440.632449461801,63.044368600682596,2
89,91,450.65146765460247,427.74123681960674,2
90,92,452.2821782178218,704.0884016973126,2
91,93,446.7679533213645,747.8801615798923,2
92,94,443.9229645856152,859.8791529755385,2
93,95,450.452278177458,261.8244604316547,2
94,96,443.74071958880637,125.53340948029697,2
95,97,458.5667267808837,355.9449954914337,2
96,98,463.2135922330097,803.7486515641856,2
97,99,470.848329925017,302.76414451261076,2
98,100,459.9611398963731,642.6704663212436,2
99,101,471.45110306223245,209.51300625617387,2
100,102,464.52025099828865,157.1089560752995,2
101,103,481.83153347732184,392.35809935205185,2
102,104,475.70382165605093,593.4179936305733,2
103,105,482.95530565167246,533.3653402537485,2
104,106,482.3293611386958,90.4998344918901,2
105,108,492.3536585365854,475.0701219512195,2
106,109,491.88793103448273,868.8850574712644,2
107,110,498.85272914521113,688.6441812564367,2
108,111,493.1868995633188,749.5052401746725,2
109,112,499.00657276995304,257.23849765258217,2
110,113,496.80129032258066,645.3838709677419,2
111,114,508.11932144910867,161.6463484761357,2
112,115,522.9845788849348,918.4650059311981,2
113,116,509.68167964781577,346.07687097866574,2
114,117,517.9560975609756,432.48048780487807,2
115,118,514.942627653471,806.4744693057946,2
116,119,522.6780185758514,51.63374613003096,2
117,120,518.6186588921282,613.5084548104957,2
118,121,527.3605150214593,516.3786361468765,2
119,122,540.1349794238683,574.0076817558299,2
120,123,532.4320939334638,739.3142857142857,2
121,124,539.0837196618489,226.81756203981456,2
122,125,529.7567961165048,295.3543689320388,2
123,126,532.7962722149979,113.3138274815778,2
124,127,536.5874587458746,657.1182618261827,2
125,128,546.7482269503546,383.8033884948779,2
126,129,544.2200913242009,865.5458143074582,2
127,130,560.0700712589073,697.3886579572446,2
128,131,551.7827352085354,482.5572259941804,2
129,132,557.2311688311688,171.06641929499074,2
130,133,558.3813769192669,334.11292719167903,2
131,134,565.4301204819277,799.1156626506024,2
132,135,580.7305632502308,71.97433056325023,2
133,136,565.2660922453117,439.73694880892043,2
134,137,569.3434695912263,270.9406779661017,2
135,138,575.2565812565813,628.5275535275536,2
136,139,571.0277102576567,533.3991249392319,2
137,140,580.2200406228842,898.8402166553825,2
138,141,589.8276896699529,132.89584226318044,2
139,142,585.0947810437913,398.41931613677264,2
140,143,590.1471785922048,306.81442699243746,2
141,144,581.0660639777469,743.6286509040334,2
142,145,599.2173613503272,857.5270409920772,2
143,146,606.0643007730148,241.74033731553058,2
144,147,607.2796875,469.876953125,2
145,148,602.6967000370782,188.0474601408973,2
146,149,598.8784018529242,350.76027793862187,2
147,150,603.7008952080042,511.971037388099,2
148,151,616.7861326279992,582.3342150009446,2
149,152,611.1400468384074,765.4042154566745,2
150,153,610.5833333333334,659.1252354048964,2
151,154,627.6442861987115,422.5364530349271,2
152,155,615.5254826254826,704.8409266409267,2
153,156,620.475055187638,814.8666666666667,2
154,157,629.2314769975787,378.0755447941889,2
155,158,638.5856085145766,307.1272559000463,2
156,159,635.9117532213979,89.05622803592347,2
157,160,639.6997277323999,144.61182419292103,2
158,161,648.9418904008827,208.57741816844427,2
159,162,659.5275470048098,526.102754700481,2
160,163,653.9004764425622,626.9274748544203,2
161,164,656.6110320284697,725.3355871886121,2
162,165,638.8086734693877,853.8686224489796,2
163,166,661.1077430972389,784.7403961584633,2
164,167,665.4944989592626,462.4689265536723,2
165,168,657.2781818181818,668.2187878787879,2
166,169,673.3523451071222,262.6693688477128,2
167,170,680.0492597577389,372.84387617765816,2
168,171,666.8675703858186,831.5172054223149,2
169,172,685.0737786640079,111.15785975407113,2
170,173,687.2929797191888,171.37878315132605,2
171,174,692.6288461538461,590.8321428571429,2
172,175,703.5906879777623,430.78144544822794,2
173,176,697.0915555555556,693.9604444444444,2
174,177,700.74365234375,647.99951171875,2
175,178,709.0724060711619,325.7404827071411,2
176,179,714.1073157611619,747.1401291016675,2
177,180,712.6175616835994,221.81676342525398,2
178,181,702.9029927760578,796.2456140350877,2
179,182,716.7459731543624,495.2506711409396,2
180,183,724.6264717823792,556.4226552984165,2
181,184,736.6814039824502,270.0863989200135,2
182,185,738.532347504621,163.91629257987853,2
183,186,737.548457192525,401.5193394176445,2
184,187,746.1096173733196,621.8490175801447,2
185,188,748.5596672403901,689.933734939759,2
186,189,751.3785507246376,457.9113043478261,2
187,190,757.8803236797274,524.1746166950596,2
188,191,762.8012875536481,366.1261802575107,2
189,192,762.4475972540046,317.0054919908467,2
190,193,770.1784638554217,226.29706325301206,2
191,194,786.3921058851336,582.0508154100686,2
192,195,781.6838905775076,428.34910985670865,2
193,196,795.9800697558545,495.67289486796216,2
194,197,794.4654717975751,654.765155508698,2
195,198,797.0685369318181,278.30362215909093,2
196,199,812.0435677530018,332.82744425385937,2
197,200,816.5578915295551,386.0131017672151,2
198,201,836.0860215053764,440.1049801924165,2
199,202,832.4185473943373,559.6852687730817,2
200,203,833.8359303391384,608.3684692942255,2
201,204,846.5920109252304,504.0078525093889,2
202,311,490.2255083179298,21.144177449168208,2
0,1,107.7743264659271,390.21172741679874,3
1,2,102.54085027726433,465.4964879852126,3
2,3,106.15239726027397,519.6455479452055,3
3,4,133.911259754738,306.1529542920847,3
4,5,135.15314136125656,562.6125654450262,3
5,6,131.40407903123008,630.8349267049076,3
6,7,150.08028335301063,368.5363046044864,3
7,8,147.7237668161435,439.14110612855006,3
8,9,151.28777335984094,502.27311133200794,3
9,10,149.3722267871816,244.4926047658176,3
10,11,163.78507462686568,679.026012793177,3
11,12,171.94537572254336,617.9950867052023,3
12,13,183.88467614533965,193.1740916271722,3
13,14,192.67935796939156,334.86748786860767,3
14,15,195.33164373642288,281.6426502534395,3
15,16,198.9798657718121,726.91519219036,3
16,17,201.42331652328687,398.18362503708096,3
17,18,192.28244610646723,560.5868895732513,3
18,19,212.33594342005557,451.77519575650416,3
19,20,203.17045454545453,234.61954545454546,3
20,21,214.42487684729065,663.5729679802955,3
21,22,212.32350597609562,777.3649402390438,3
22,23,212.39947931732715,516.5472953427827,3
23,24,222.44736842105263,601.1331500392773,3
24,25,234.13937988988698,172.3233845262243,3
25,26,253.26027397260273,354.63493150684934,3
26,27,248.69755771160922,297.14620274339245,3
27,28,260.1644966656081,119.27437281676723,3
28,29,252.74338540006374,242.36053554351292,3
